cell_type,direction,contrast,component,position,delay_ms,time_ms,vm_mv
T5,PD,PC,position,-1.000000,320.000000,85.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,90.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,95.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,100.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,105.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,110.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,115.000000,0.225694
T5,PD,PC,position,-1.000000,320.000000,120.000000,0.555556
T5,PD,PC,position,-1.000000,320.000000,125.000000,0.559896
T5,PD,PC,position,-1.000000,320.000000,130.000000,0.598958
T5,PD,PC,position,-1.000000,320.000000,135.000000,0.601852
T5,PD,PC,position,-1.000000,320.000000,140.000000,0.572917
T5,PD,PC,position,-1.000000,320.000000,145.000000,0.533854
T5,PD,PC,position,-1.000000,320.000000,150.000000,0.465856
T5,PD,PC,position,-1.000000,320.000000,155.000000,0.370370
T5,PD,PC,position,-1.000000,320.000000,160.000000,0.370370
T5,PD,PC,position,-1.000000,320.000000,165.000000,0.292245
T5,PD,PC,position,-1.000000,320.000000,170.000000,0.233218
T5,PD,PC,position,-1.000000,320.000000,175.000000,0.178530
T5,PD,PC,position,-1.000000,320.000000,180.000000,0.123843
T5,PD,PC,position,-1.000000,320.000000,185.000000,0.069155
T5,PD,PC,position,-1.000000,320.000000,190.000000,0.017361
T5,PD,PC,position,-1.000000,320.000000,195.000000,0.001736
T5,PD,PC,position,-1.000000,320.000000,200.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,205.000000,0.027488
T5,PD,PC,position,-1.000000,320.000000,210.000000,0.046296
T5,PD,PC,position,-1.000000,320.000000,215.000000,0.046296
T5,PD,PC,position,-1.000000,320.000000,220.000000,0.046296
T5,PD,PC,position,-1.000000,320.000000,225.000000,0.046296
T5,PD,PC,position,-1.000000,320.000000,230.000000,0.008681
T5,PD,PC,position,-1.000000,320.000000,235.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,240.000000,-0.023148
T5,PD,PC,position,-1.000000,320.000000,245.000000,-0.062211
T5,PD,PC,position,-1.000000,320.000000,250.000000,-0.101273
T5,PD,PC,position,-1.000000,320.000000,255.000000,-0.141782
T5,PD,PC,position,-1.000000,320.000000,260.000000,-0.219907
T5,PD,PC,position,-1.000000,320.000000,265.000000,-0.298032
T5,PD,PC,position,-1.000000,320.000000,270.000000,-0.376157
T5,PD,PC,position,-1.000000,320.000000,275.000000,-0.416667
T5,PD,PC,position,-1.000000,320.000000,280.000000,-0.416667
T5,PD,PC,position,-1.000000,320.000000,285.000000,-0.416667
T5,PD,PC,position,-1.000000,320.000000,290.000000,-0.416667
T5,PD,PC,position,-1.000000,320.000000,295.000000,-0.416667
T5,PD,PC,position,-1.000000,320.000000,300.000000,-0.445602
T5,PD,PC,position,-1.000000,320.000000,305.000000,-0.480324
T5,PD,PC,position,-1.000000,320.000000,310.000000,-0.500000
T5,PD,PC,position,-1.000000,320.000000,315.000000,-0.498553
T5,PD,PC,position,-1.000000,320.000000,320.000000,-0.490741
T5,PD,PC,position,-1.000000,320.000000,325.000000,-0.482928
T5,PD,PC,position,-1.000000,320.000000,330.000000,-0.475116
T5,PD,PC,position,-1.000000,320.000000,335.000000,-0.467303
T5,PD,PC,position,-1.000000,320.000000,340.000000,-0.462963
T5,PD,PC,position,-1.000000,320.000000,345.000000,0.094039
T5,PD,PC,position,-1.000000,320.000000,350.000000,2.207755
T5,PD,PC,position,-1.000000,320.000000,355.000000,3.887442
T5,PD,PC,position,-1.000000,320.000000,360.000000,5.879630
T5,PD,PC,position,-1.000000,320.000000,365.000000,8.433160
T5,PD,PC,position,-1.000000,320.000000,370.000000,11.105324
T5,PD,PC,position,-1.000000,320.000000,375.000000,13.514178
T5,PD,PC,position,-1.000000,320.000000,380.000000,15.497685
T5,PD,PC,position,-1.000000,320.000000,385.000000,16.982060
T5,PD,PC,position,-1.000000,320.000000,390.000000,18.240741
T5,PD,PC,position,-1.000000,320.000000,395.000000,19.186921
T5,PD,PC,position,-1.000000,320.000000,400.000000,19.953704
T5,PD,PC,position,-1.000000,320.000000,405.000000,20.577257
T5,PD,PC,position,-1.000000,320.000000,410.000000,21.024306
T5,PD,PC,position,-1.000000,320.000000,415.000000,21.257234
T5,PD,PC,position,-1.000000,320.000000,420.000000,21.452546
T5,PD,PC,position,-1.000000,320.000000,425.000000,21.514757
T5,PD,PC,position,-1.000000,320.000000,430.000000,21.579861
T5,PD,PC,position,-1.000000,320.000000,435.000000,21.639178
T5,PD,PC,position,-1.000000,320.000000,440.000000,21.689815
T5,PD,PC,position,-1.000000,320.000000,445.000000,21.780961
T5,PD,PC,position,-1.000000,320.000000,450.000000,21.976273
T5,PD,PC,position,-1.000000,320.000000,455.000000,22.026910
T5,PD,PC,position,-1.000000,320.000000,460.000000,22.037037
T5,PD,PC,position,-1.000000,320.000000,465.000000,21.993634
T5,PD,PC,position,-1.000000,320.000000,470.000000,21.929977
T5,PD,PC,position,-1.000000,320.000000,475.000000,21.898148
T5,PD,PC,position,-1.000000,320.000000,480.000000,21.898148
T5,PD,PC,position,-1.000000,320.000000,485.000000,21.859086
T5,PD,PC,position,-1.000000,320.000000,490.000000,21.724537
T5,PD,PC,position,-1.000000,320.000000,495.000000,21.494502
T5,PD,PC,position,-1.000000,320.000000,500.000000,21.168981
T5,PD,PC,position,-1.000000,320.000000,505.000000,20.727720
T5,PD,PC,position,-1.000000,320.000000,510.000000,20.130208
T5,PD,PC,position,-1.000000,320.000000,515.000000,19.388021
T5,PD,PC,position,-1.000000,320.000000,520.000000,18.506944
T5,PD,PC,position,-1.000000,320.000000,525.000000,17.553530
T5,PD,PC,position,-1.000000,320.000000,530.000000,16.637731
T5,PD,PC,position,-1.000000,320.000000,535.000000,15.752315
T5,PD,PC,position,-1.000000,320.000000,540.000000,14.826389
T5,PD,PC,position,-1.000000,320.000000,545.000000,13.967014
T5,PD,PC,position,-1.000000,320.000000,550.000000,13.220486
T5,PD,PC,position,-1.000000,320.000000,555.000000,12.539062
T5,PD,PC,position,-1.000000,320.000000,560.000000,11.875000
T5,PD,PC,position,-1.000000,320.000000,565.000000,11.290509
T5,PD,PC,position,-1.000000,320.000000,570.000000,10.813079
T5,PD,PC,position,-1.000000,320.000000,575.000000,10.309606
T5,PD,PC,position,-1.000000,320.000000,580.000000,9.918981
T5,PD,PC,position,-1.000000,320.000000,585.000000,9.528356
T5,PD,PC,position,-1.000000,320.000000,590.000000,9.137731
T5,PD,PC,position,-1.000000,320.000000,595.000000,8.765914
T5,PD,PC,position,-1.000000,320.000000,600.000000,8.414352
T5,PD,PC,position,-1.000000,320.000000,605.000000,8.075810
T5,PD,PC,position,-1.000000,320.000000,610.000000,7.841435
T5,PD,PC,position,-1.000000,320.000000,615.000000,7.570891
T5,PD,PC,position,-1.000000,320.000000,620.000000,7.442130
T5,PD,PC,position,-1.000000,320.000000,625.000000,7.298900
T5,PD,PC,position,-1.000000,320.000000,630.000000,6.929977
T5,PD,PC,position,-1.000000,320.000000,635.000000,6.265914
T5,PD,PC,position,-1.000000,320.000000,640.000000,5.601852
T5,PD,PC,position,-1.000000,320.000000,645.000000,5.484664
T5,PD,PC,position,-1.000000,320.000000,650.000000,5.367477
T5,PD,PC,position,-1.000000,320.000000,655.000000,5.176505
T5,PD,PC,position,-1.000000,320.000000,660.000000,4.976852
T5,PD,PC,position,-1.000000,320.000000,665.000000,4.830729
T5,PD,PC,position,-1.000000,320.000000,670.000000,4.704861
T5,PD,PC,position,-1.000000,320.000000,675.000000,4.470486
T5,PD,PC,position,-1.000000,320.000000,680.000000,4.236111
T5,PD,PC,position,-1.000000,320.000000,685.000000,4.029225
T5,PD,PC,position,-1.000000,320.000000,690.000000,3.813657
T5,PD,PC,position,-1.000000,320.000000,695.000000,3.605324
T5,PD,PC,position,-1.000000,320.000000,700.000000,3.443287
T5,PD,PC,position,-1.000000,320.000000,705.000000,3.247975
T5,PD,PC,position,-1.000000,320.000000,710.000000,3.090278
T5,PD,PC,position,-1.000000,320.000000,715.000000,2.994792
T5,PD,PC,position,-1.000000,320.000000,720.000000,2.916667
T5,PD,PC,position,-1.000000,320.000000,725.000000,2.838542
T5,PD,PC,position,-1.000000,320.000000,730.000000,2.769097
T5,PD,PC,position,-1.000000,320.000000,735.000000,2.728588
T5,PD,PC,position,-1.000000,320.000000,740.000000,2.650463
T5,PD,PC,position,-1.000000,320.000000,745.000000,2.572338
T5,PD,PC,position,-1.000000,320.000000,750.000000,2.468171
T5,PD,PC,position,-1.000000,320.000000,755.000000,2.332176
T5,PD,PC,position,-1.000000,320.000000,760.000000,2.175926
T5,PD,PC,position,-1.000000,320.000000,765.000000,2.032697
T5,PD,PC,position,-1.000000,320.000000,770.000000,1.993634
T5,PD,PC,position,-1.000000,320.000000,775.000000,1.954572
T5,PD,PC,position,-1.000000,320.000000,780.000000,1.886574
T5,PD,PC,position,-1.000000,320.000000,785.000000,1.786748
T5,PD,PC,position,-1.000000,320.000000,790.000000,1.655093
T5,PD,PC,position,-1.000000,320.000000,795.000000,1.506076
T5,PD,PC,position,-1.000000,320.000000,800.000000,1.388889
T5,PD,PC,position,-1.000000,320.000000,805.000000,1.232639
T5,PD,PC,position,-1.000000,320.000000,810.000000,1.076389
T5,PD,PC,position,-1.000000,320.000000,815.000000,0.920139
T5,PD,PC,position,-1.000000,320.000000,820.000000,0.781250
T5,PD,PC,position,-1.000000,320.000000,825.000000,0.664062
T5,PD,PC,position,-1.000000,320.000000,830.000000,0.555556
T5,PD,PC,position,-1.000000,320.000000,835.000000,0.555556
T5,PD,PC,position,-1.000000,320.000000,840.000000,0.625000
T5,PD,PC,position,-1.000000,320.000000,845.000000,0.730613
T5,PD,PC,position,-1.000000,320.000000,850.000000,0.888310
T5,PD,PC,position,-1.000000,320.000000,855.000000,1.044560
T5,PD,PC,position,-1.000000,320.000000,860.000000,1.111111
T5,PD,PC,position,-1.000000,320.000000,865.000000,1.111111
T5,PD,PC,position,-1.000000,320.000000,870.000000,0.998264
T5,PD,PC,position,-1.000000,320.000000,875.000000,0.881076
T5,PD,PC,position,-1.000000,320.000000,880.000000,0.763889
T5,PD,PC,position,-1.000000,320.000000,885.000000,0.646701
T5,PD,PC,position,-1.000000,320.000000,890.000000,0.538194
T5,PD,PC,position,-1.000000,320.000000,895.000000,0.462963
T5,PD,PC,position,-1.000000,320.000000,900.000000,0.462963
T5,PD,PC,position,-1.000000,320.000000,905.000000,0.462963
T5,PD,PC,position,-1.000000,320.000000,910.000000,0.462963
T5,PD,PC,position,-1.000000,320.000000,915.000000,0.444155
T5,PD,PC,position,-1.000000,320.000000,920.000000,0.381944
T5,PD,PC,position,-1.000000,320.000000,925.000000,0.264757
T5,PD,PC,position,-1.000000,320.000000,930.000000,0.147569
T5,PD,PC,position,-1.000000,320.000000,935.000000,-0.005787
T5,PD,PC,position,-1.000000,320.000000,940.000000,-0.104167
T5,PD,PC,position,-1.000000,320.000000,945.000000,-0.160590
T5,PD,PC,position,-1.000000,320.000000,950.000000,-0.185185
T5,PD,PC,position,-1.000000,320.000000,955.000000,-0.185185
T5,PD,PC,position,-1.000000,320.000000,960.000000,-0.185185
T5,PD,PC,position,-1.000000,320.000000,965.000000,-0.224248
T5,PD,PC,position,-1.000000,320.000000,970.000000,-0.295139
T5,PD,PC,position,-1.000000,320.000000,975.000000,-0.348669
T5,PD,PC,position,-1.000000,320.000000,980.000000,-0.370370
T5,PD,PC,position,-1.000000,320.000000,985.000000,-0.360243
T5,PD,PC,position,-1.000000,320.000000,990.000000,-0.324074
T5,PD,PC,position,-1.000000,320.000000,995.000000,-0.324074
T5,PD,PC,position,-1.000000,320.000000,1000.000000,-0.324074
T5,PD,PC,position,-1.000000,320.000000,1005.000000,-0.379051
T5,PD,PC,position,-1.000000,320.000000,1010.000000,-0.457176
T5,PD,PC,position,-1.000000,320.000000,1015.000000,-0.535301
T5,PD,PC,position,-1.000000,320.000000,1020.000000,-0.607639
T5,PD,PC,position,-1.000000,320.000000,1025.000000,-0.646701
T5,PD,PC,position,-1.000000,320.000000,1030.000000,-0.648148
T5,PD,PC,position,-1.000000,320.000000,1035.000000,-0.617766
T5,PD,PC,position,-1.000000,320.000000,1040.000000,-0.601852
T5,PD,PC,position,-1.000000,320.000000,1045.000000,-0.601852
T5,PD,PC,position,-1.000000,320.000000,1050.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1055.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1060.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1065.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1070.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1075.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1080.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1085.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1090.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1095.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1100.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1105.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1110.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1115.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1120.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1125.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1130.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1135.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1140.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1145.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1150.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1155.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1160.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1165.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1170.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1175.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1180.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1185.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1190.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1195.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1200.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1205.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1210.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1215.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1220.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1225.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1230.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1235.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1240.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1245.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1250.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1255.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1260.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1265.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1270.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1275.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1280.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1285.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1290.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1295.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1300.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1305.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1310.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1315.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1320.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1325.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1330.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1335.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1340.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1345.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1350.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1355.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1360.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1365.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1370.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1375.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1380.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1385.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1390.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1395.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1400.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1405.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1410.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1415.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1420.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1425.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1430.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1435.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1440.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1445.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1450.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1455.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1460.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1465.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1470.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1475.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1480.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1485.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1490.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1495.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1500.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1505.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1510.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1515.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1520.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1525.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1530.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1535.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1540.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1545.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1550.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1555.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1560.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1565.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1570.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1575.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1580.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1585.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1590.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1595.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1600.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1605.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1610.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1615.000000,0.000000
T5,PD,PC,position,-1.000000,320.000000,1620.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-355.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-350.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-345.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-340.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-335.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-330.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-325.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-320.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-315.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-310.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-305.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-300.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-295.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-290.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-285.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-280.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-275.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-270.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-265.000000,0.000000
T5,PD,PC,position,0.000000,400.000000,-260.000000,0.000000
