edge_idx,src_node,tar_node,source_cell,target_cell,syn_sign,syn_strength_edge
11641,969,5344,L4,L2,1,4.192225
11642,6451,2088,Tm1,T5c,1,0.993326
11643,1525,6962,Tm9,T5b,1,1.040446
11644,9543,13614,Tm4,TmY11,1,0.963145
11645,6170,2478,L5,Mi4,1,0.354445
11646,12665,8256,T5b,T5b,1,0.969396
11647,8234,4852,C2,Mi15,-1,1.845575
11648,4406,8639,L2,Tm4,1,4.885771
11649,9426,13845,Tm16,Tm9,1,0.209350
11650,10527,250,L4,TmY3,1,0.967115
11651,990,10574,Tm2,TmY3,1,0.100000
11652,11213,10413,L5,C3,1,0.100000
11653,5938,11358,Tm4,TmY14,1,9.860218
11654,3270,11597,Mi9,Tm21,-1,0.976806
11655,4559,2859,Mi13,Tm1,-1,4.290346
11656,2043,1034,Tm1,T5c,1,1.042409
11657,31,3688,Tm3,Tm3,1,0.867927
11658,1983,6982,Tm21,TmY5a,1,0.301001
11659,6039,11316,Tm2,L2,1,0.100000
11660,38,2976,TmY3,TmY11,1,0.303336
11661,4585,6000,TmY3,T2,1,0.100000
11662,12010,11687,C2,L5,-1,0.100000
11663,1552,4291,C2,Tm1,-1,7.859802
11664,7761,11525,Tm2,T2,1,0.100000
11665,8313,12925,Mi4,TmY11,-1,1.755575
11666,8570,6347,TmY3,T2,1,1.034704
11667,14408,11067,Tm9,T5d,1,0.984105
11668,4976,10073,Mi1,T4c,1,4.088867
11669,2866,1514,L5,Mi4,1,0.981700
11670,13363,6582,Tm9,T5a,1,0.969903
11671,2614,3253,Tm5f,Tm20,1,0.966387
11672,8922,13287,Tm2,T2,1,0.100000
11673,1442,12409,Mi10,Mi9,1,6.267452
11674,1631,7174,R1-6,L1,-1,0.494651
11675,2947,7203,Mi1,T4c,1,2.992549
11676,1027,4637,L3,Mi1,1,0.344774
11677,5830,11256,Tm4,TmY15,1,0.100000
11678,2344,12900,Tm1,TmY9q__perp,1,1.015097
11679,632,12873,Tm1,Dm3v,1,0.987744
11680,6916,5404,Tm4,TmY14,1,0.100000
11681,4372,7597,C3,T1,-1,1.035463
11682,12426,11468,Mi1,T2a,1,4.077542
11683,2723,5750,R1-6,L1,-1,0.905094
11684,8079,12518,Tm3,TmY15,1,0.575245
11685,4430,14199,Mi1,TmY3,1,0.100000
11686,3928,13849,TmY11,TmY15,1,0.303516
11687,9268,6006,L3,Dm3v,1,1.040204
11688,4214,12283,L5,T2,1,3.544181
11689,12717,9890,R1-6,Lai,-1,2.559888
11690,13913,8987,Mi9,TmY11,-1,1.011009
11691,563,4162,T4a,Mi9,1,8.333994
11692,7107,2898,R1-6,L3,-1,8.330864
11693,13865,10376,L5,L2,1,2.682044
11694,9598,8852,L3,Tm2,1,0.674496
11695,13386,1328,Tm21,TmY5a,1,1.605238
11696,1265,11152,L2,L1,1,4.115606
11697,9105,2180,L1,L5,-1,9.135129
11698,6467,9165,L1,Tm3,-1,4.753168
11699,7525,974,Mi9,TmY3,-1,1.627949
11700,11209,3377,L1,L3,-1,0.455905
11701,8167,10512,L1,C3,-1,1.016820
11702,5861,14462,Mi9,Mi4,-1,10.000000
11703,4870,7281,T4a,Mi9,1,3.270831
11704,5165,10265,Tm1,T3,1,0.971533
11705,183,3200,Mi1,Mi4,1,8.803249
11706,9028,2754,L2,Tm4,1,0.100000
11707,2852,7453,Tm3,T4c,1,1.009390
11708,6182,7799,Mi1,T4a,1,0.100000
11709,3349,8667,Tm3,L1,1,0.100000
11710,9727,11278,Tm20,Tm5f,1,1.037924
11711,10602,8947,R7,R8,-1,9.955490
11712,13532,1243,T5a,Tm27,1,0.997169
11713,12488,10500,L5,TmY14,1,0.100000
11714,3338,8129,Tm1,Tm20,1,1.002814
11715,6001,11712,L2,L5,1,3.783145
11716,4861,6481,Tm3,TmY3,1,1.984500
11717,12695,2910,Mi9,Tm1,-1,1.099873
11718,8342,4495,Tm4,T5c,1,0.995178
11719,11977,2241,Tm1,T5b,1,1.029932
11720,6346,4113,Tm4,TmY14,1,0.972530
11721,14348,2798,Tm4,T5c,1,0.993605
11722,10337,7149,Tm9,T5c,1,1.047628
11723,86,11229,Mi2,T2a,-1,2.333830
11724,12005,3121,Mi2,T2,-1,1.003468
11725,3278,4839,Tm2,T2,1,0.100000
11726,6267,1146,Mi9,TmY3,-1,2.398117
11727,9514,7790,Mi4,T4b,-1,0.963134
11728,2551,6896,R8,R7,-1,1.262027
11729,14108,10839,Tm3,T2,1,1.046266
11730,11095,8342,Tm1,Tm4,1,0.100000
11731,2027,10037,Mi9,TmY11,-1,0.978475
11732,12373,13030,Tm3,TmY3,1,0.100000
11733,2114,5203,C3,Tm4,-1,2.477520
11734,7147,8992,Mi1,T3,1,0.957956
11735,7578,13971,Mi2,Tm21,-1,1.045717
11736,5195,9177,L3,Mi1,1,0.516146
11737,6163,2165,Tm1,T5c,1,0.973532
11738,8834,5359,Tm2,T2,1,0.100000
11739,10537,13481,Mi1,T4d,1,1.029240
11740,8705,9761,Mi1,Tm3,1,1.047840
11741,14102,8779,C3,T1,-1,0.990980
11742,10757,3052,Tm20,Tm5f,1,1.037963
11743,9914,4122,TmY15,T4d,-1,1.049814
11744,10039,2132,C3,L2,-1,2.509464
11745,3201,13749,Mi13,Tm3,-1,2.842514
11746,2126,5134,C2,L1,-1,0.489519
11747,9262,11009,Tm4,TmY14,1,0.999534
11748,114,14244,Mi4,Tm9,-1,4.009188
11749,6623,12469,Tm9,T5b,1,0.952690
11750,3899,10524,Mi1,Mi4,1,4.255138
11751,8547,12160,C3,Lai,-1,1.023597
11752,4663,13383,Tm3,TmY3,1,0.994672
11753,6182,77,Mi1,Tm27,1,0.100000
11754,2697,12435,Mi13,Tm2,-1,0.503774
11755,6831,4127,L5,C2,1,8.092095
11756,9654,12435,L4,Tm2,1,0.916022
11757,2813,7143,Mi1,Mi4,1,5.350484
11758,1625,3833,Tm16,Mi9,1,1.552525
11759,14229,10145,R1-6,L2,-1,2.599287
11760,9448,272,TmY3,T2,1,0.100000
11761,1553,4416,Mi10,Lawf1,1,3.353780
11762,6989,11483,L5,T2,1,0.100000
11763,9742,5843,Mi1,Tm27,1,1.035836
11764,8239,6557,R8,Mi15,-1,0.100000
11765,5903,2371,Tm1,C3,1,1.016833
11766,10197,4576,T2,Lawf2,1,0.100000
11767,12884,9096,Tm1,Tm21,1,0.962931
11768,7562,3361,L1,L2,-1,0.991147
11769,11157,1536,Mi4,T4d,-1,1.015223
11770,6793,3119,Tm1,Tm20,1,1.005775
11771,2903,3070,TmY14,Mi13,-1,1.893839
11772,9465,11774,Tm1,T5d,1,1.026538
11773,12001,13585,Tm16,Lawf1,1,0.999565
11774,7624,6392,L5,C2,1,1.552039
11775,132,1532,R1-6,L1,-1,3.508937
11776,5693,3912,L2,L4,1,0.692641
11777,6106,5702,L2,T1,1,0.976463
11778,615,11178,Lai,R1-6,1,1.364898
11779,2115,12607,Mi9,Lawf1,-1,5.472347
11780,8369,3573,R1-6,T1,-1,1.045442
11781,4452,9955,Tm3,Mi14,1,0.100000
11782,2914,4721,L2,Tm4,1,10.000000
11783,7247,8588,R1-6,L2,-1,10.000000
11784,12242,12203,T4a,C3,1,0.100000
11785,13553,10204,Mi4,T4d,-1,1.043415
11786,9423,13730,L2,Tm20,1,1.035140
11787,11752,11590,Mi9,Mi15,-1,0.971527
11788,4240,13658,Mi13,L5,-1,3.483793
11789,7749,4630,Mi1,Mi2,1,1.033831
11790,9268,5858,L3,Mi9,1,0.100000
11791,7200,6533,C3,Lai,-1,0.999596
11792,3708,5986,Tm4,Tm2,1,10.000000
11793,8896,455,Mi13,Tm4,-1,3.464433
11794,13304,13635,L1,Tm3,-1,5.714155
11795,11017,922,Tm16,Tm9,1,0.242642
11796,38,899,TmY3,TmY14,1,5.802536
11797,12093,6637,L5,Tm21,1,0.987634
11798,11512,9364,T3,T2,1,1.000307
11799,904,5496,Tm2,T2,1,1.019894
11800,9588,4953,T2a,Tm20,1,1.007684
11801,5200,3720,Mi10,Mi14,1,1.619345
11802,0,8623,L4,Tm2,1,0.948818
11803,1641,13839,Mi2,Mi1,-1,0.961661
11804,2382,1985,R1-6,L2,-1,3.655685
11805,3392,1420,L2,TmY3,1,1.095848
11806,8800,2803,Tm4,TmY5a,1,1.031086
11807,1568,12223,Tm3,TmY14,1,8.498202
11808,12898,13124,Mi9,T4d,-1,0.994713
11809,6638,6079,R8,Tm5c,-1,0.163003
11810,8697,8423,L4,L2,1,3.141291
11811,7882,1048,Tm3,T4d,1,1.036433
11812,14121,13852,R7,L3,-1,1.668325
11813,8548,14269,R1-6,Lai,-1,2.623075
11814,4823,8107,Tm2,Mi4,1,2.900033
11815,3338,14482,Tm1,T5c,1,0.969906
11816,7983,2846,L5,T2,1,0.100000
11817,11705,12584,L5,Tm27,1,0.294358
11818,8955,5928,Mi1,T3,1,1.038440
11819,5937,50,L5,TmY5a,1,0.975254
11820,8209,4983,T5b,T5b,1,1.031485
11821,11494,3456,L4,Tm4,1,9.991196
11822,2572,11332,Tm3,T4b,1,0.984024
11823,6270,12569,R1-6,L2,-1,2.165244
11824,5797,401,Tm3,T3,1,0.950300
11825,4033,10585,C3,Tm4,-1,0.100000
11826,4747,12290,Tm1,T3,1,1.048936
11827,3854,6264,Tm4,TmY15,1,2.544458
11828,11659,2673,Mi4,TmY3,-1,1.944523
11829,1779,5222,Mi4,Tm27,-1,1.019202
11830,8109,13195,Tm1,Dm3v,1,1.036815
11831,8930,6594,L1,Tm3,-1,8.595112
11832,5400,10656,Mi1,L1,1,6.188491
11833,7331,13623,Lai,L2,-1,0.351450
11834,4081,9834,Tm3,TmY3,1,0.100000
11835,13804,2099,T3,TmY5a,1,0.988286
11836,7451,899,T4a,TmY14,1,7.150993
11837,12176,12154,R1-6,Lai,-1,2.496900
11838,11063,3526,L5,T2,1,0.100000
11839,13649,3607,C2,L1,-1,4.526851
11840,9465,4420,Tm1,T2a,1,0.952560
11841,2162,2569,C2,L3,-1,0.942356
11842,12103,9962,Mi1,C3,1,0.100000
11843,7277,10148,Tm1,T1,1,1.019723
11844,12046,2684,L1,Mi1,-1,5.094995
11845,1261,5735,R1-6,Lai,-1,2.479360
11846,7275,10467,Lawf1,L3,1,0.162747
11847,1357,11753,Tm27,Mi4,1,0.100000
11848,1819,5860,T2,T2,1,0.963810
11849,13527,1211,Mi13,T2,-1,1.026942
11850,1763,9778,Mi13,Mi1,-1,0.100000
11851,12259,12982,Tm16,Lawf1,1,0.971359
11852,4959,4605,Lai,T1,-1,1.045059
11853,11958,5857,Tm16,Tm9,1,0.187512
11854,3806,9219,R1-6,Lai,-1,2.479120
11855,8982,2932,Tm1,T5a,1,0.100000
11856,12403,10093,Mi1,T4b,1,1.020473
11857,5611,12743,C3,Tm4,-1,0.100000
11858,8756,12924,L5,Tm21,1,1.006115
11859,13490,14426,Mi2,Tm21,-1,1.002074
11860,11729,4423,Tm20,Tm20,1,0.998230
11861,8147,3749,L3,Mi2,1,0.978156
11862,2185,10561,R1-6,L1,-1,0.824894
11863,479,10765,Tm3,Mi14,1,0.100000
11864,1871,3491,C3,Tm20,-1,0.978031
11865,11218,10420,Tm4,TmY15,1,0.397280
11866,14184,5411,Mi9,Tm1,-1,0.147481
11867,12695,11891,Mi9,TmY3,-1,2.338385
11868,6435,10104,TmY3,T2,1,0.971559
11869,6429,7048,Mi1,Tm3,1,2.480691
11870,12784,13481,T4d,T4d,1,0.966594
11871,13268,819,Tm3,T4b,1,0.100000
11872,14032,3654,T2a,TmY5a,1,0.955971
11873,1996,4593,L2,L4,1,10.000000
11874,7827,13807,L5,Tm21,1,1.933699
11875,12450,12063,Tm3,T2,1,0.100000
11876,14240,12162,T1,Tm20,1,0.983139
11877,5561,14398,L3,Tm5c,1,1.952190
11878,1623,10513,L2,Tm4,1,3.256090
11879,7170,11578,L5,Tm3,1,5.530046
11880,14365,7974,Tm2,T2,1,0.100000
11881,9778,1543,Mi1,T4a,1,1.171707
11882,9329,5157,Tm4,TmY14,1,0.100762
11883,4496,6253,C2,L2,-1,4.669984
11884,9791,7579,Lawf1,L3,1,4.087583
11885,787,4566,R1-6,L3,-1,1.640096
11886,65,13644,Tm3,T3,1,0.966705
11887,5432,7517,Tm3,L1,1,4.691684
11888,7277,9340,Tm1,Dm3v,1,1.025514
11889,11116,10737,L2,L3,1,0.347492
11890,5298,5165,C2,Tm1,-1,2.968613
11891,7749,2285,Mi1,C2,1,2.422688
11892,5022,705,L5,Tm3,1,0.100000
11893,9029,13549,Mi1,T3,1,1.023260
11894,6787,2354,R1-6,L1,-1,1.477051
11895,8535,10465,Mi1,T2a,1,9.932954
11896,10060,9471,Tm1,T5b,1,1.042223
11897,973,7570,Tm27,TmY5a,1,0.956617
11898,6978,13279,L1,Tm3,-1,5.244453
11899,13397,9271,L5,TmY3,1,0.100000
11900,1506,5316,L2,L1,1,1.048850
11901,8535,6336,Mi1,Mi2,1,0.100000
11902,3864,1085,Tm3,TmY14,1,0.100000
11903,5460,8754,Mi4,TmY11,-1,1.739391
11904,1062,9081,R1-6,L1,-1,2.497394
11905,1194,6016,Tm9,T5a,1,1.036301
11906,13292,9851,T1,Tm20,1,0.978875
11907,10729,4926,T2,T2,1,0.985311
11908,11534,439,TmY3,TmY14,1,0.872109
11909,11742,5964,Tm2,T5b,1,1.034563
11910,8870,2951,L3,Tm9,1,0.100000
11911,14384,4728,Mi1,T4c,1,0.967742
11912,6428,97,R1-6,Lai,-1,0.972664
11913,5297,9713,C3,T1,-1,1.016167
11914,5041,7589,Tm3,TmY3,1,0.100000
11915,11684,5894,Mi4,Tm1,-1,3.561463
11916,8828,10026,L5,C2,1,0.100000
11917,12580,14408,L3,Tm9,1,0.100000
11918,4662,12346,Tm4,TmY15,1,0.645934
11919,11699,1835,Tm5c,Tm5a,-1,1.020570
11920,5321,932,L3,Mi2,1,0.982996
11921,5894,13772,Tm1,T2a,1,0.967761
11922,710,846,Tm4,T5c,1,0.960777
11923,11315,6533,R1-6,Lai,-1,3.291547
11924,8234,9667,C2,L2,-1,5.724171
11925,4127,5048,C2,L2,1,0.100000
11926,7176,3556,Mi1,Tm20,1,1.549453
11927,10413,80,C3,T2,-1,0.955906
11928,2690,7573,R1-6,Lai,-1,2.511906
11929,5128,2628,Tm1,Tm2,1,7.607932
11930,6368,12503,Tm2,L2,1,5.827046
11931,11704,7536,Tm4,Tm4,1,0.100000
11932,150,2512,L5,C2,1,0.565928
11933,10371,6857,T5a,T5a,1,2.978864
11934,10413,317,C3,Tm9,-1,2.452873
11935,12405,3291,Tm1,T5d,1,0.983613
11936,3593,215,Mi1,Mi4,1,3.352139
11937,3186,9539,R8,Mi15,-1,1.883897
11938,7341,9925,Tm4,TmY5a,1,1.016903
11939,1308,13781,Tm2,T5b,1,1.046703
11940,12436,1189,L2,C2,1,0.958841
11941,7883,2149,L4,TmY3,1,0.100000
11942,11187,7395,C3,L2,-1,0.100000
11943,10761,7942,R1-6,Lai,-1,2.308691
11944,12892,6929,L2,Tm4,1,7.615584
11945,1687,9755,L1,Tm3,-1,6.562242
11946,1971,8270,Mi1,T4c,1,0.420349
11947,2276,900,Mi2,T2a,-1,2.628709
11948,12029,13393,Tm9,T5c,1,0.965586
11949,1920,10262,R1-6,Lai,-1,2.576220
11950,8592,2628,L4,Tm2,1,4.403036
11951,9156,7719,Tm1,T3,1,0.975557
11952,1047,10973,Tm20,Tm5f,1,1.016583
11953,5306,7281,Tm1,Mi9,1,0.100000
11954,14344,10416,L5,Mi4,1,0.100000
11955,9797,6544,L1,C3,-1,2.465982
11956,10307,3953,Mi9,T4b,-1,1.747877
11957,7170,3488,L5,C2,1,0.100000
11958,8999,3434,Mi10,Mi10,1,1.410880
11959,4774,7668,Mi4,T4c,-1,0.953552
11960,2252,6936,TmY15,T5c,-1,1.033933
11961,8321,2055,L4,Tm2,1,6.757780
11962,6142,4897,R1-6,L1,-1,3.685765
11963,12815,9943,L5,Mi1,1,8.231295
11964,4089,1557,R8,Tm20,-1,0.982931
11965,12390,12175,Tm3,Tm3,1,2.514240
11966,12522,6822,L5,T2,1,0.100000
11967,12405,4076,Tm1,T3,1,0.960638
11968,7343,3350,L2,L4,1,2.225383
11969,3207,4494,TmY10,Mi4,1,0.605646
11970,6815,10387,Tm2,T5c,1,0.980050
11971,9154,4471,Tm3,TmY5a,1,0.982058
11972,1856,4328,L3,TmY10,1,0.100000
11973,10872,13613,Tm9,T5d,1,0.969401
11974,11949,5524,R8,Mi1,-1,5.978254
11975,6564,1836,C3,T4d,-1,0.968146
11976,5984,13202,Tm2,T5a,1,0.209523
11977,6834,10089,Mi2,Tm4,-1,0.100000
11978,7773,8535,Mi13,Mi1,-1,0.139315
11979,1570,6189,R7,Mi9,-1,7.629378
11980,11048,14364,Mi9,Tm1,-1,0.110748
11981,5516,10021,TmY15,TmY14,-1,2.466256
11982,11952,6858,Tm3,T3,1,1.000243
11983,9012,9371,Mi1,T4d,1,0.100000
11984,13110,5695,Tm4,T5b,1,0.966633
11985,2510,2329,Tm9,T5c,1,0.995226
11986,10771,7054,L5,T2,1,0.100000
11987,4620,12871,Tm2,Tm21,1,0.951444
11988,70,10818,Mi10,Lawf1,1,2.400599
11989,1990,6031,R8,Mi1,-1,0.100000
11990,1829,184,Tm27,Mi10,1,0.100000
11991,14278,11846,Tm4,TmY5a,1,3.373905
11992,13100,12937,R1-6,L1,-1,3.020554
11993,6489,10363,Tm4,TmY3,1,0.100000
11994,9621,3,T3,Tm3,1,0.100000
11995,4065,10961,Tm1,L5,1,0.100000
11996,4732,13576,Tm9,T5c,1,1.019410
11997,10368,36,Mi13,Tm4,-1,2.219055
11998,10277,12016,Tm3,T4b,1,0.840160
11999,12569,2626,L2,Tm4,1,5.012988
12000,7964,11773,C3,Tm20,-1,0.990821
12001,1995,12177,Mi1,Mi2,1,1.045706
12002,704,2553,C2,L5,-1,0.968614
12003,10622,9589,L2,T1,1,0.958713
12004,3695,1529,C3,Tm1,-1,1.027358
12005,7425,557,TmY15,TmY14,-1,0.355839
12006,4585,7484,TmY3,TmY14,1,1.039987
12007,11683,12809,T3,Tm3,1,1.011242
12008,6650,4875,Tm4,T5b,1,1.042316
12009,5188,2139,L3,TmY10,1,0.961941
12010,2714,14213,Tm9,T5d,1,1.025369
12011,10666,1206,Mi1,T2a,1,0.100000
12012,5019,1691,T2,T2,1,1.037743
12013,4053,7329,L2,TmY3,1,1.016483
12014,3737,12938,Tm2,T5d,1,1.039243
12015,10541,600,L3,Tm9,1,2.038684
12016,6557,6953,Mi15,C3,1,1.043696
12017,11124,275,Mi4,TmY11,-1,1.688361
12018,5885,9712,Tm3,T4b,1,1.000163
12019,6254,6886,Tm4,TmY14,1,0.100000
12020,7971,14289,R1-6,L3,-1,2.699856
12021,8116,10975,Mi9,Mi10,-1,2.614189
12022,7982,7674,Tm3,T4a,1,0.100000
12023,2169,4990,TmY15,T5a,-1,0.147455
12024,8426,10223,R1-6,L2,-1,1.507260
12025,6343,7490,Mi2,Tm27,-1,0.991069
12026,1584,11771,Mi13,L5,-1,1.028270
12027,972,6677,C3,Lai,-1,1.090342
12028,12355,2810,Mi1,C2,1,0.787180
12029,6451,3703,Tm1,T3,1,0.980743
12030,1395,9866,Mi1,Tm27,1,0.100000
12031,11464,1552,Mi1,C2,1,0.100000
12032,13185,1669,Mi9,TmY11,-1,2.491149
12033,8692,12036,C2,L4,1,0.100000
12034,5785,8948,R8,Mi9,-1,6.488092
12035,1028,4142,Tm5f,TmY5a,1,1.025459
12036,8859,4373,T4a,Mi9,1,2.341470
12037,5297,9123,C3,Tm1,-1,2.458957
12038,9691,8834,Mi1,Tm2,1,5.330778
12039,11277,11690,L2,Tm2,1,1.875233
12040,10686,9830,Mi4,Tm16,-1,1.656902
12041,5598,6893,L5,C2,1,0.340523
12042,10760,344,Mi1,L5,1,4.999147
12043,3169,1015,Tm4,TmY5a,1,6.460850
12044,3742,1265,T1,L2,-1,1.046818
12045,2975,2324,Mi14,Tm1,-1,1.735788
12046,6244,9845,Tm21,Tm21,1,1.008283
12047,997,8885,C2,L3,1,0.100000
12048,2707,310,TmY5a,T2a,-1,0.999457
12049,9795,13353,Tm9,T5b,1,1.006320
12050,3749,276,Mi2,Tm21,-1,0.974510
12051,3999,9789,L2,Tm4,1,7.448923
12052,57,10519,L4,TmY3,1,1.666891
12053,4957,6179,C2,L4,-1,6.803150
12054,6379,12777,TmY9q__perp,TmY5a,1,1.046479
12055,2116,4857,Tm2,C3,1,0.982312
12056,7920,551,Mi1,Tm27,1,0.100000
12057,13356,980,TmY5a,Tm16,-1,0.969562
12058,9368,4327,Mi10,Mi9,1,10.000000
12059,4528,2135,Mi9,T4a,-1,4.318155
12060,7865,1164,L5,C2,1,4.725632
12061,6975,4412,Tm20,Tm5f,1,0.999361
12062,12183,12502,L1,Tm3,-1,0.100000
12063,6282,8948,C3,Mi9,-1,8.277754
12064,1842,8587,L5,C2,1,2.665422
12065,10664,7642,R8,Mi15,-1,1.848861
12066,3842,11020,Tm3,T4d,1,1.022258
12067,4793,3636,L1,C2,-1,7.441722
12068,13297,2844,L1,Tm3,-1,2.494277
12069,11793,7784,L4,L2,1,0.100000
12070,5981,12251,Tm1,T5a,1,0.971404
12071,2774,1774,C2,L4,-1,6.030414
12072,8887,1814,TmY3,T2,1,0.987005
12073,13296,13457,Tm1,T3,1,0.965640
12074,4645,1893,Mi1,Mi2,1,0.964241
12075,10841,11017,Mi9,Tm16,-1,0.982051
12076,7673,12543,Mi1,Mi15,1,0.100000
12077,2219,7440,Tm1,Mi4,1,10.000000
12078,10719,1096,Tm3,TmY5a,1,0.957654
12079,11593,11428,R8,R7,-1,5.584837
12080,7574,2307,Tm5a,Tm5f,1,1.002097
12081,3211,14471,Tm1,T5c,1,0.982551
12082,2495,14496,R1-6,Lai,-1,2.392217
12083,10128,7398,C3,Lai,-1,0.229042
12084,2268,8704,R8,Mi1,-1,0.100000
12085,4381,8334,Tm1,Tm2,1,0.100000
12086,13139,350,Tm1,T2a,1,0.975501
12087,7147,8484,Mi1,Tm3,1,2.129046
12088,5796,3434,Tm5b,Mi10,1,1.580230
12089,2100,8792,L5,Mi4,1,0.964497
12090,4394,9160,T5d,TmY5a,1,9.963749
12091,9676,2877,R1-6,L3,-1,1.023461
12092,3424,2021,L5,Mi4,1,7.552928
12093,6152,11557,Mi9,Tm1,-1,0.100000
12094,13170,10066,Mi4,TmY5a,-1,1.010774
12095,6271,6147,L5,Mi2,1,0.100000
12096,6856,12836,Mi10,Mi10,1,0.516494
12097,1534,6831,L1,L5,-1,10.000000
12098,4049,8144,C3,Tm9,-1,0.100000
12099,3574,8536,Mi1,C3,1,0.367983
12100,14339,3824,C2,Mi1,-1,0.100000
12101,1668,1833,Mi1,T4a,1,0.100000
12102,6267,326,Mi9,T4d,-1,1.020376
12103,1833,4948,T4a,C3,1,0.100000
12104,10129,8967,Tm3,T4b,1,0.995749
12105,12346,9399,TmY15,T5d,-1,0.970061
12106,9574,7266,T3,Tm21,1,1.049536
12107,8001,8494,T5d,TmY5a,1,0.100000
12108,7567,8187,Mi1,Tm27,1,0.100000
12109,12209,2866,Mi13,L5,-1,2.609795
12110,806,12740,Mi10,Lawf1,1,2.682245
12111,12345,6578,T4a,T4a,1,0.378259
12112,12780,7701,C3,Tm1,-1,1.046970
12113,7941,1431,Mi1,T2,1,0.100000
12114,9592,11499,Tm3,T3,1,0.952700
12115,10710,6090,R1-6,L3,-1,5.599787
12116,14155,5028,Tm2,T5a,1,0.100000
12117,14111,14399,Tm1,T3,1,0.997940
12118,10987,4652,Tm1,T5a,1,1.017280
12119,2032,14210,C2,L2,-1,8.905168
12120,10171,4174,L3,TmY10,1,0.100000
12121,9587,5616,Mi1,TmY3,1,0.159613
12122,8661,7485,Tm16,TmY5a,1,0.994441
12123,10523,6184,Tm1,Tm21,1,1.040354
12124,8305,11932,R1-6,L2,-1,2.516508
12125,13313,2099,T5d,TmY5a,1,0.987922
12126,13520,5733,Mi9,T4c,-1,4.682015
12127,2461,6674,Dm3v,TmY4,-1,1.020092
12128,14060,9662,T2a,Tm20,1,1.038300
12129,5584,12171,Lawf2,Lai,1,0.957726
12130,11380,674,R1-6,L3,-1,2.333995
12131,4357,2332,Mi9,T4c,-1,0.986924
12132,556,10987,Mi2,Tm1,-1,1.046391
12133,5143,1842,C3,L5,-1,1.055194
12134,2850,3609,R1-6,L1,-1,2.548462
12135,7399,4358,C3,T1,-1,1.036425
12136,1873,10433,Mi1,C3,1,0.100000
12137,11627,7250,Tm1,Tm20,1,0.958315
12138,6476,998,R1-6,L3,-1,2.301767
12139,8756,11203,L5,Tm3,1,1.916323
12140,8522,8795,Mi9,TmY11,-1,1.011853
12141,344,10154,L5,TmY3,1,0.100000
12142,7025,5957,Tm2,T5b,1,1.007231
12143,1290,13614,Mi4,TmY11,-1,0.620541
12144,4283,14016,C3,L2,-1,5.991081
12145,9818,7011,Tm5c,Mi15,-1,1.814435
12146,6056,421,Mi10,Lawf1,1,10.000000
12147,7415,6755,Tm27,Tm27,1,0.151961
12148,9699,11615,R1-6,Lai,-1,0.821909
12149,3170,2250,Tm4,TmY15,1,0.100000
12150,12389,8661,Mi4,Tm16,-1,1.918847
12151,2393,11857,Mi4,T4b,-1,7.021808
12152,10959,13681,Tm3,T4a,1,0.100000
12153,6930,8089,L3,Tm5c,1,1.689908
12154,13771,8925,L5,TmY3,1,0.100000
12155,1350,8057,Tm2,T2,1,0.100000
12156,5706,1756,L5,Mi4,1,6.337062
12157,5237,3561,Mi1,TmY3,1,0.189532
12158,11063,3442,L5,C2,1,6.066357
12159,4597,4702,L1,Tm3,-1,3.922514
12160,8065,13926,C3,Lai,-1,1.030596
12161,6343,9091,Mi2,Tm4,-1,0.100000
12162,179,12950,C2,L5,1,7.577955
12163,12747,7343,Tm1,L2,1,0.102523
12164,9953,4712,Mi1,TmY3,1,1.681892
12165,7920,13995,Mi1,TmY3,1,0.119451
12166,7069,2867,Tm9,T5b,1,1.036644
12167,13190,912,L5,TmY3,1,2.593449
12168,6191,14481,C2,L5,-1,1.397368
12169,8807,5330,Mi1,T3,1,1.006064
12170,3105,9568,L5,T2,1,0.100000
12171,10700,4951,Tm16,Tm9,1,0.251444
12172,11747,14184,Mi4,Mi9,-1,4.285086
12173,1834,7272,Lai,T1,1,0.969864
12174,1400,11390,Mi1,T3,1,1.043667
12175,13520,1732,Mi9,T4d,-1,2.267922
12176,9596,6573,Mi4,Tm9,-1,3.729289
12177,8577,2221,T5a,Tm27,1,1.045145
12178,8000,13900,Mi9,T4c,-1,0.100000
12179,5802,6680,Tm2,T3,1,1.011275
12180,8350,7036,C3,Tm4,-1,1.033126
12181,10770,2914,T1,L2,1,0.100000
12182,9649,1820,Mi1,T3,1,0.999267
12183,9772,7230,Mi1,T4c,1,3.773863
12184,443,212,Tm4,Tm2,1,1.785495
12185,10864,11862,C2,Tm1,-1,5.787288
12186,192,1508,L2,L4,1,0.656120
12187,4832,9956,L2,R1-6,1,0.479316
12188,10524,1342,Mi4,TmY11,-1,1.736307
12189,7436,4371,L2,TmY3,1,1.358723
12190,11484,8595,TmY10,Mi4,1,0.183639
12191,3047,1693,L4,Tm2,1,5.523562
12192,3800,5664,L5,L2,1,4.420938
12193,3945,235,Mi9,Tm21,-1,2.286339
12194,5696,8492,Mi10,Mi14,1,1.368775
12195,9501,5529,Mi4,T4d,-1,0.162598
12196,9438,4442,Mi1,T4b,1,1.933145
12197,14009,12076,Mi4,Tm20,-1,0.996736
12198,7700,4680,C2,L4,-1,10.000000
12199,11706,8725,Mi1,T4c,1,2.598720
12200,3784,642,L5,Mi4,1,0.114801
12201,10717,8163,Tm5b,Tm5f,1,1.046902
