panel,cell,time_s,amplitude
4B,Mi1,0.19712525667351133,0.5674891146589259
4B,Mi1,0.20020533880903502,0.5936139332365747
4B,Mi1,0.20328542094455848,0.6168359941944848
4B,Mi1,0.20636550308008217,0.6415094339622641
4B,Mi1,0.20944558521560586,0.6647314949201741
4B,Mi1,0.21252566735112932,0.6879535558780842
4B,Mi1,0.215605749486653,0.7097242380261248
4B,Mi1,0.2186858316221767,0.7300435413642961
4B,Mi1,0.22176591375770016,0.7503628447024674
4B,Mi1,0.22484599589322385,0.772133526850508
4B,Mi1,0.22792607802874754,0.7924528301886793
4B,Mi1,0.231006160164271,0.8113207547169812
4B,Mi1,0.2340862422997947,0.8316400580551524
4B,Mi1,0.23716632443531838,0.8490566037735849
4B,Mi1,0.24024640657084184,0.8679245283018868
4B,Mi1,0.24332648870636553,0.8867924528301887
4B,Mi1,0.24640657084188922,0.9027576197387518
4B,Mi1,0.24948665297741268,0.9143686502177069
4B,Mi1,0.25256673511293637,0.9274310595065312
4B,Mi1,0.25564681724846006,0.9390420899854862
4B,Mi1,0.2587268993839835,0.95355587808418
4B,Mi1,0.2618069815195072,0.9622641509433962
4B,Mi1,0.2648870636550309,0.969521044992743
4B,Mi1,0.26796714579055436,0.9782293178519593
4B,Mi1,0.27104722792607805,0.9840348330914369
4B,Mi1,0.27412731006160174,0.988388969521045
4B,Mi1,0.2772073921971252,0.9927431059506531
4B,Mi1,0.2802874743326489,0.9956458635703919
4B,Mi1,0.2833675564681726,0.9985486211901307
4B,Mi1,0.28644763860369604,1.0
4B,Mi1,0.28952772073921973,0.9985486211901307
4B,Mi1,0.2926078028747434,0.9956458635703919
4B,Mi1,0.2956878850102669,0.9927431059506531
4B,Mi1,0.29876796714579057,0.988388969521045
4B,Mi1,0.30184804928131426,0.9825834542815675
4B,Mi1,0.3049281314168377,0.9782293178519593
4B,Mi1,0.3080082135523614,0.9724238026124818
4B,Mi1,0.3110882956878851,0.965166908563135
4B,Mi1,0.31416837782340856,0.9579100145137881
4B,Mi1,0.31724845995893225,0.9492017416545718
4B,Mi1,0.32032854209445594,0.9390420899854862
4B,Mi1,0.3234086242299794,0.93033381712627
4B,Mi1,0.3264887063655031,0.9216255442670537
4B,Mi1,0.3295687885010268,0.9114658925979681
4B,Mi1,0.33264887063655024,0.8998548621190131
4B,Mi1,0.33572895277207393,0.888243831640058
4B,Mi1,0.3388090349075976,0.8766328011611031
4B,Mi1,0.3418891170431211,0.865021770682148
4B,Mi1,0.34496919917864477,0.8519593613933236
4B,Mi1,0.34804928131416846,0.8403483309143687
4B,Mi1,0.3511293634496919,0.8272859216255443
4B,Mi1,0.3542094455852156,0.8142235123367199
4B,Mi1,0.3572895277207393,0.8011611030478955
4B,Mi1,0.36036960985626276,0.7895500725689405
4B,Mi1,0.36344969199178645,0.7750362844702468
4B,Mi1,0.36652977412731014,0.7619738751814223
4B,Mi1,0.3696098562628336,0.7489114658925979
4B,Mi1,0.3726899383983573,0.7358490566037735
4B,Mi1,0.375770020533881,0.7213352685050798
4B,Mi1,0.37885010266940466,0.7082728592162555
4B,Mi1,0.38193018480492813,0.6952104499274311
4B,Mi1,0.3850102669404518,0.6821480406386067
4B,Mi1,0.3880903490759755,0.6690856313497823
4B,Mi1,0.39117043121149897,0.6560232220609579
4B,Mi1,0.39425051334702266,0.6415094339622641
4B,Mi1,0.39733059548254634,0.6298984034833092
4B,Mi1,0.4004106776180698,0.6153846153846154
4B,Mi1,0.4034907597535935,0.6037735849056604
4B,Mi1,0.4065708418891172,0.5892597968069666
4B,Mi1,0.40965092402464065,0.5776487663280117
4B,Mi1,0.41273100616016434,0.5631349782293179
4B,Mi1,0.415811088295688,0.5515239477503628
4B,Mi1,0.4188911704312115,0.5384615384615384
4B,Mi1,0.4219712525667352,0.525399129172714
4B,Mi1,0.42505133470225887,0.5137880986937591
4B,Mi1,0.42813141683778233,0.5007256894049347
4B,Mi1,0.431211498973306,0.48911465892597966
4B,Mi1,0.4342915811088297,0.4746008708272859
4B,Mi1,0.43737166324435317,0.4629898403483309
4B,Mi1,0.44045174537987686,0.4513788098693759
4B,Mi1,0.44353182751540055,0.4397677793904209
4B,Mi1,0.446611909650924,0.42670537010159654
4B,Mi1,0.4496919917864477,0.41509433962264153
4B,Mi1,0.4527720739219714,0.4034833091436865
4B,Mi1,0.45585215605749485,0.39332365747460085
4B,Mi1,0.45893223819301854,0.38171262699564584
4B,Mi1,0.4620123203285422,0.37010159651669083
4B,Mi1,0.4650924024640657,0.3584905660377358
4B,Mi1,0.4681724845995894,0.3483309143686502
4B,Mi1,0.47125256673511307,0.3367198838896952
4B,Mi1,0.47433264887063653,0.32801161103047893
4B,Mi1,0.4774127310061602,0.3178519593613933
4B,Mi1,0.4804928131416839,0.3062409288824383
4B,Mi1,0.48357289527720737,0.29753265602322204
4B,Mi1,0.48665297741273106,0.28737300435413643
4B,Mi1,0.48973305954825475,0.2772133526850508
4B,Mi1,0.4928131416837782,0.26705370101596515
4B,Mi1,0.4958932238193019,0.25834542815674894
4B,Mi1,0.4989733059548256,0.24963715529753266
4B,Mi1,0.502053388090349,0.2409288824383164
4B,Mi1,0.5051334702258727,0.23076923076923078
4B,Mi1,0.5082135523613964,0.2220609579100145
4B,Mi1,0.5112936344969199,0.21335268505079827
4B,Mi1,0.5143737166324436,0.204644412191582
4B,Mi1,0.5174537987679673,0.19593613933236576
4B,Mi1,0.5205338809034907,0.18867924528301888
4B,Mi1,0.5236139630390144,0.1799709724238026
4B,Mi1,0.5266940451745381,0.17126269956458637
4B,Mi1,0.5297741273100616,0.16400580551523947
4B,Mi1,0.5328542094455853,0.1567489114658926
4B,Mi1,0.535934291581109,0.14949201741654572
4B,Mi1,0.5390143737166324,0.14078374455732948
4B,Mi1,0.5420944558521561,0.13352685050798258
4B,Mi1,0.5451745379876798,0.12772133526850507
4B,Mi1,0.5482546201232033,0.11901306240928883
4B,Mi1,0.5513347022587269,0.11320754716981132
4B,Mi1,0.5544147843942506,0.10740203193033382
4B,Mi1,0.5574948665297741,0.10014513788098693
4B,Mi1,0.5605749486652978,0.09433962264150944
4B,Mi1,0.5636550308008215,0.08853410740203194
4B,Mi1,0.5667351129363449,0.08272859216255443
4B,Mi1,0.5698151950718686,0.0783744557329463
4B,Mi1,0.5728952772073923,0.07256894049346879
4B,Mi1,0.5759753593429158,0.06676342525399129
4B,Mi1,0.5790554414784395,0.06095791001451379
4B,Mi1,0.5821355236139631,0.055152394775036286
4B,Mi1,0.5852156057494866,0.05079825834542816
4B,Mi1,0.5882956878850103,0.04499274310595065
4B,Mi1,0.591375770020534,0.03918722786647315
4B,Mi1,0.5944558521560575,0.036284470246734396
4B,Mi1,0.5975359342915811,0.030478955007256895
4B,Mi1,0.6006160164271048,0.02467343976777939
4B,Mi1,0.6036960985626283,0.01451378809869376
4B,Mi1,0.606776180698152,0.010159651669085631
4B,Mi1,0.6098562628336757,0.00725689404934688
4B,Mi1,0.6129363449691991,0.0043541364296081275
4B,Mi1,0.6160164271047228,0.001451378809869376
4B,Mi1,0.6190965092402465,-0.002902757619738752
4B,Mi1,0.62217659137577,-0.00725689404934688
4B,Mi1,0.6252566735112937,-0.011611030478955007
4B,Mi1,0.6283367556468173,-0.01451378809869376
4B,Mi1,0.6314168377823408,-0.015965166908563134
4B,Mi1,0.6344969199178645,-0.02467343976777939
4B,Mi1,0.6375770020533882,-0.02902757619738752
4B,Mi1,0.6406570841889117,-0.03193033381712627
4B,Mi1,0.6437371663244353,-0.036284470246734396
4B,Mi1,0.646817248459959,-0.03918722786647315
4B,Mi1,0.6498973305954825,-0.0420899854862119
4B,Mi1,0.6529774127310062,-0.047895500725689405
4B,Mi1,0.6560574948665299,-0.05079825834542816
4B,Mi1,0.6591375770020533,-0.05370101596516691
4B,Mi1,0.662217659137577,-0.05660377358490566
4B,Mi1,0.6652977412731007,-0.059506531204644414
4B,Mi1,0.6683778234086242,-0.05805515239477504
4B,Mi1,0.6714579055441479,-0.06095791001451379
4B,Mi1,0.6745379876796715,-0.06531204644412192
4B,Mi1,0.677618069815195,-0.07256894049346879
4B,Mi1,0.6806981519507187,-0.07402031930333818
4B,Mi1,0.6837782340862424,-0.07547169811320754
4B,Mi1,0.6868583162217659,-0.0783744557329463
4B,Mi1,0.6899383983572895,-0.08127721335268505
4B,Mi1,0.6930184804928132,-0.0841799709724238
4B,Mi1,0.6960985626283367,-0.08563134978229318
4B,Mi1,0.6991786447638604,-0.08853410740203194
4B,Mi1,0.7022587268993841,-0.09143686502177069
4B,Mi1,0.7053388090349076,-0.09288824383164006
4B,Mi1,0.7084188911704312,-0.09433962264150944
4B,Mi1,0.7114989733059548,-0.09724238026124818
4B,Mi1,0.7145790554414785,-0.10014513788098693
4B,Mi1,0.7176591375770021,-0.10014513788098693
4B,Mi1,0.7207392197125256,-0.10304789550072568
4B,Mi1,0.7238193018480493,-0.10304789550072568
4B,Mi1,0.7268993839835729,-0.10595065312046444
4B,Mi1,0.7299794661190965,-0.10740203193033382
4B,Mi1,0.7330595482546202,-0.10885341074020319
4B,Mi1,0.7361396303901437,-0.11030478955007257
4B,Mi1,0.7392197125256673,-0.11175616835994194
4B,Mi1,0.742299794661191,-0.11175616835994194
4B,Mi1,0.7453798767967146,-0.11465892597968069
4B,Mi1,0.7484599589322382,-0.11465892597968069
4B,Mi1,0.7515400410677618,-0.11611030478955008
4B,Mi1,0.7546201232032854,-0.11756168359941944
4B,Mi1,0.757700205338809,-0.11901306240928883
4B,Mi1,0.7607802874743327,-0.1204644412191582
4B,Mi1,0.7638603696098563,-0.12191582002902758
4B,Mi1,0.7669404517453798,-0.12336719883889695
4B,Mi1,0.7700205338809035,-0.12481857764876633
4B,Mi1,0.7731006160164271,-0.1262699564586357
4B,Mi1,0.7761806981519508,-0.12772133526850507
4B,Mi1,0.7792607802874744,-0.12917271407837447
4B,Mi1,0.7823408624229979,-0.12917271407837447
4B,Mi1,0.7854209445585216,-0.1320754716981132
4B,Mi1,0.7885010266940452,-0.1320754716981132
4B,Mi1,0.7915811088295688,-0.13352685050798258
4B,Mi1,0.7946611909650925,-0.13497822931785197
4B,Mi1,0.797741273100616,-0.13642960812772134
4B,Mi1,0.8008213552361396,-0.1378809869375907
4B,Mi1,0.8039014373716633,-0.13933236574746008
4B,Mi1,0.8069815195071869,-0.14078374455732948
4B,Mi1,0.8100616016427105,-0.14223512336719885
4B,Mi1,0.8131416837782341,-0.14223512336719885
4B,Mi1,0.8162217659137577,-0.14368650217706821
4B,Mi1,0.8193018480492813,-0.14513788098693758
4B,Mi1,0.822381930184805,-0.14513788098693758
4B,Mi1,0.8254620123203286,-0.14658925979680695
4B,Mi1,0.8285420944558521,-0.14804063860667635
4B,Mi1,0.8316221765913758,-0.14804063860667635
4B,Mi1,0.8347022587268994,-0.14949201741654572
4B,Mi1,0.837782340862423,-0.1509433962264151
4B,Mi1,0.8408624229979467,-0.1509433962264151
4B,Mi1,0.8439425051334702,-0.1509433962264151
4B,Mi1,0.8470225872689938,-0.1509433962264151
4B,Mi1,0.8501026694045175,-0.15384615384615385
4B,Mi1,0.8531827515400411,-0.15384615384615385
4B,Mi1,0.8562628336755647,-0.15384615384615385
4B,Mi1,0.8593429158110883,-0.15384615384615385
4B,Mi1,0.8624229979466119,-0.15384615384615385
4B,Mi1,0.8655030800821355,-0.15529753265602322
4B,Mi1,0.8685831622176592,-0.1567489114658926
4B,Mi1,0.8716632443531828,-0.1567489114658926
4B,Mi1,0.8747433264887063,-0.1567489114658926
4B,Mi1,0.87782340862423,-0.1567489114658926
4B,Mi1,0.8809034907597536,-0.15820029027576196
4B,Mi1,0.8839835728952772,-0.15965166908563136
4B,Mi1,0.8870636550308009,-0.15965166908563136
4B,Mi1,0.8901437371663244,-0.15965166908563136
4B,Mi1,0.893223819301848,-0.15965166908563136
4B,Mi1,0.8963039014373717,-0.15965166908563136
4B,Mi1,0.8993839835728953,-0.16110304789550073
4B,Mi1,0.9024640657084189,-0.1625544267053701
4B,Mi1,0.9055441478439425,-0.1625544267053701
4B,Mi1,0.9086242299794661,-0.1625544267053701
4B,Mi1,0.9117043121149897,-0.1625544267053701
4B,Mi1,0.9147843942505134,-0.1625544267053701
4B,Mi1,0.917864476386037,-0.1625544267053701
4B,Mi1,0.9209445585215605,-0.16400580551523947
4B,Mi1,0.9240246406570842,-0.16545718432510886
4B,Mi1,0.9271047227926078,-0.16545718432510886
4B,Mi1,0.9301848049281314,-0.16545718432510886
4B,Mi1,0.9332648870636551,-0.16545718432510886
4B,Mi1,0.9363449691991786,-0.16545718432510886
4B,Mi1,0.9394250513347022,-0.16545718432510886
4B,Mi1,0.9425051334702259,-0.16545718432510886
4B,Mi1,0.9455852156057495,-0.16545718432510886
4B,Mi1,0.9486652977412731,-0.16545718432510886
4B,Mi1,0.9517453798767967,-0.16545718432510886
4B,Mi1,0.9548254620123203,-0.16545718432510886
4B,Mi1,0.9579055441478439,-0.16545718432510886
4B,Mi1,0.9609856262833676,-0.16545718432510886
4B,Mi1,0.9640657084188912,-0.16545718432510886
4B,Mi1,0.9671457905544147,-0.16545718432510886
4B,Mi1,0.9702258726899384,-0.16545718432510886
4B,Mi1,0.973305954825462,-0.16690856313497823
4B,Mi1,0.9763860369609856,-0.1683599419448476
4B,Mi1,0.9794661190965093,-0.1683599419448476
4B,Mi1,0.9825462012320328,-0.1683599419448476
4B,Mi1,0.9856262833675564,-0.1683599419448476
4B,Mi1,0.9887063655030801,-0.1683599419448476
4B,Mi1,0.9917864476386037,-0.1683599419448476
4B,Mi1,0.9948665297741273,-0.1683599419448476
4B,Mi1,0.997946611909651,-0.1683599419448476
4B,Mi1,1.0010266940451746,-0.1683599419448476
4B,Mi1,1.004106776180698,-0.1683599419448476
4B,Mi1,1.0071868583162218,-0.1683599419448476
4B,Mi1,1.0102669404517455,-0.1683599419448476
4B,Mi1,1.013347022587269,-0.1683599419448476
4B,Mi1,1.0164271047227926,-0.1683599419448476
4B,Mi1,1.0195071868583163,-0.1683599419448476
4B,Mi1,1.0225872689938398,-0.1683599419448476
4B,Mi1,1.0256673511293635,-0.1683599419448476
4B,Mi1,1.0287474332648872,-0.1683599419448476
4B,Mi1,1.0318275154004106,-0.1683599419448476
4B,Mi1,1.0349075975359343,-0.1683599419448476
4B,Mi1,1.037987679671458,-0.1683599419448476
4B,Mi1,1.0410677618069815,-0.1683599419448476
4B,Mi1,1.0441478439425051,-0.16690856313497823
4B,Mi1,1.0472279260780288,-0.16690856313497823
4B,Mi1,1.0503080082135523,-0.16545718432510886
4B,Mi1,1.053388090349076,-0.16545718432510886
4B,Mi1,1.0564681724845997,-0.16545718432510886
4B,Mi1,1.0595482546201231,-0.16545718432510886
4B,Mi1,1.0626283367556468,-0.16545718432510886
4B,Mi1,1.0657084188911705,-0.16545718432510886
4B,Mi1,1.068788501026694,-0.16545718432510886
4B,Mi1,1.0718685831622177,-0.16545718432510886
4B,Mi1,1.0749486652977414,-0.16545718432510886
4B,Mi1,1.0780287474332648,-0.16545718432510886
4B,Mi1,1.0811088295687885,-0.16545718432510886
4B,Mi1,1.0841889117043122,-0.16545718432510886
4B,Mi1,1.0872689938398357,-0.16545718432510886
4B,Mi1,1.0903490759753593,-0.16545718432510886
4B,Mi1,1.093429158110883,-0.16545718432510886
4B,Mi1,1.0965092402464065,-0.16400580551523947
4B,Mi1,1.0995893223819302,-0.1625544267053701
4B,Mi1,1.1026694045174539,-0.1625544267053701
4B,Mi1,1.1057494866529773,-0.1625544267053701
4B,Mi1,1.108829568788501,-0.1625544267053701
4B,Mi1,1.1119096509240247,-0.1625544267053701
4B,Mi1,1.1149897330595482,-0.1625544267053701
4B,Mi1,1.1180698151950719,-0.15965166908563136
4B,Mi1,1.1211498973305956,-0.15965166908563136
4B,Mi1,1.124229979466119,-0.15965166908563136
4B,Mi1,1.1273100616016427,-0.15965166908563136
4B,Mi1,1.1303901437371664,-0.15965166908563136
4B,Mi1,1.1334702258726899,-0.15965166908563136
4B,Mi1,1.1365503080082136,-0.15965166908563136
4B,Mi1,1.1396303901437372,-0.15965166908563136
4B,Mi1,1.1427104722792607,-0.15965166908563136
4B,Mi1,1.1457905544147844,-0.15965166908563136
4B,Mi1,1.148870636550308,-0.15965166908563136
4B,Mi1,1.1519507186858315,-0.15965166908563136
4B,Mi1,1.1550308008213552,-0.15965166908563136
4B,Mi1,1.158110882956879,-0.15965166908563136
4B,Mi1,1.1611909650924024,-0.15965166908563136
4B,Mi1,1.164271047227926,-0.15965166908563136
4B,Mi1,1.1673511293634498,-0.15965166908563136
4B,Mi1,1.1704312114989732,-0.15965166908563136
4B,Mi1,1.173511293634497,-0.15965166908563136
4B,Mi1,1.1765913757700206,-0.15965166908563136
4B,Mi1,1.179671457905544,-0.15965166908563136
4B,Mi1,1.1827515400410678,-0.15965166908563136
4B,Mi1,1.1858316221765914,-0.15965166908563136
4B,Mi1,1.188911704312115,-0.15965166908563136
4B,Mi1,1.1919917864476386,-0.15965166908563136
4B,Mi1,1.1950718685831623,-0.15965166908563136
4B,Mi1,1.1981519507186857,-0.15965166908563136
4B,Mi1,1.2012320328542094,-0.15965166908563136
4B,Mi1,1.2043121149897331,-0.15965166908563136
4B,Mi1,1.2073921971252566,-0.15965166908563136
4B,Mi1,1.2104722792607803,-0.15965166908563136
4B,Mi1,1.213552361396304,-0.15965166908563136
4B,Mi1,1.2166324435318274,-0.15965166908563136
4B,Mi1,1.219712525667351,-0.15965166908563136
4B,Mi1,1.2227926078028748,-0.15965166908563136
4B,Mi1,1.2258726899383983,-0.15965166908563136
4B,Mi1,1.228952772073922,-0.15965166908563136
4B,Mi1,1.2320328542094456,-0.15965166908563136
4B,Mi1,1.235112936344969,-0.15965166908563136
4B,Mi1,1.2381930184804928,-0.15965166908563136
4B,Mi1,1.2412731006160165,-0.15965166908563136
4B,Mi1,1.24435318275154,-0.15965166908563136
4B,Mi1,1.2474332648870636,-0.15965166908563136
4B,Mi1,1.2505133470225873,-0.15965166908563136
4B,Mi1,1.2535934291581108,-0.15965166908563136
4B,Mi1,1.2566735112936345,-0.15965166908563136
4B,Mi1,1.2597535934291582,-0.15965166908563136
4B,Mi1,1.2628336755646816,-0.15965166908563136
4B,Mi1,1.2659137577002053,-0.15965166908563136
4B,Mi1,1.268993839835729,-0.15965166908563136
4B,Mi1,1.2720739219712525,-0.1567489114658926
4B,Mi1,1.2751540041067762,-0.1567489114658926
4B,Mi1,1.2782340862422998,-0.1567489114658926
4B,Mi1,1.2813141683778233,-0.1567489114658926
4B,Mi1,1.284394250513347,-0.1567489114658926
4B,Mi1,1.2874743326488707,-0.1567489114658926
4B,Mi1,1.2905544147843941,-0.1567489114658926
4B,Mi1,1.2936344969199178,-0.1567489114658926
4B,Mi1,1.2967145790554415,-0.1567489114658926
4B,Mi1,1.299794661190965,-0.1567489114658926
4B,Mi1,1.3028747433264887,-0.1567489114658926
4B,Mi1,1.3059548254620124,-0.1567489114658926
4B,Mi1,1.3090349075975358,-0.1567489114658926
4B,Mi1,1.3121149897330595,-0.1567489114658926
4B,Mi1,1.3151950718685832,-0.1567489114658926
4B,Mi1,1.3182751540041067,-0.1567489114658926
4B,Mi1,1.3213552361396304,-0.1567489114658926
4B,Mi1,1.324435318275154,-0.1567489114658926
4B,Mi1,1.3275154004106775,-0.1567489114658926
4B,Mi1,1.3305954825462012,-0.1567489114658926
4B,Mi1,1.3336755646817249,-0.1567489114658926
4B,Mi1,1.3367556468172483,-0.1567489114658926
4B,Mi1,1.339835728952772,-0.15529753265602322
4B,Mi1,1.3429158110882957,-0.15384615384615385
4B,Mi1,1.3459958932238192,-0.15384615384615385
4B,Mi1,1.3490759753593429,-0.15384615384615385
4B,Mi1,1.3521560574948666,-0.15384615384615385
4B,Mi1,1.35523613963039,-0.15384615384615385
4B,Mi1,1.3583162217659137,-0.15384615384615385
4B,Mi1,1.3613963039014374,-0.15384615384615385
4B,Mi1,1.3644763860369609,-0.15384615384615385
4B,Mi1,1.3675564681724846,-0.15384615384615385
4B,Mi1,1.3706365503080082,-0.15384615384615385
4B,Mi1,1.3737166324435317,-0.15384615384615385
4B,Mi1,1.3767967145790554,-0.15384615384615385
4B,Mi1,1.379876796714579,-0.15384615384615385
4B,Mi1,1.3829568788501025,-0.15384615384615385
4B,Mi1,1.3860369609856262,-0.15384615384615385
4B,Mi1,1.38911704312115,-0.15384615384615385
4B,Mi1,1.3921971252566734,-0.15384615384615385
4B,Mi1,1.395277207392197,-0.15384615384615385
4B,Mi1,1.3983572895277208,-0.15529753265602322
4B,Mi1,1.4014373716632442,-0.1567489114658926
4B,Mi1,1.404517453798768,-0.1567489114658926
4B,Mi1,1.4075975359342916,-0.1567489114658926
4B,Mi1,1.410677618069815,-0.1567489114658926
4B,Mi1,1.4137577002053388,-0.1567489114658926
4B,Mi1,1.4168377823408624,-0.1567489114658926
4B,Mi1,1.419917864476386,-0.1567489114658926
4B,Mi1,1.4229979466119096,-0.1567489114658926
4B,Mi1,1.4260780287474333,-0.1567489114658926
4B,Mi1,1.4291581108829567,-0.1567489114658926
4B,Mi1,1.4322381930184804,-0.1567489114658926
4B,Mi1,1.4353182751540041,-0.1567489114658926
4B,Mi1,1.4383983572895276,-0.1567489114658926
4B,Mi1,1.4414784394250513,-0.1567489114658926
4B,Mi1,1.444558521560575,-0.15384615384615385
4B,Mi1,1.4476386036960984,-0.15384615384615385
4B,Mi1,1.4507186858316221,-0.15384615384615385
4B,Mi1,1.4537987679671458,-0.15384615384615385
4B,Mi1,1.4568788501026693,-0.15384615384615385
4B,Mi1,1.459958932238193,-0.15384615384615385
4B,Mi1,1.4630390143737166,-0.1509433962264151
4B,Mi1,1.46611909650924,-0.1509433962264151
4B,Mi1,1.4691991786447638,-0.1509433962264151
4B,Mi1,1.4722792607802875,-0.1509433962264151
4B,Mi1,1.475359342915811,-0.1509433962264151
4B,Mi1,1.4784394250513346,-0.1509433962264151
4B,Mi1,1.4815195071868583,-0.14949201741654572
4B,Mi1,1.4845995893223818,-0.14804063860667635
4B,Mi1,1.4876796714579055,-0.14804063860667635
4B,Mi1,1.4907597535934292,-0.14804063860667635
4B,Mi1,1.4938398357289526,-0.14804063860667635
4B,Mi1,1.4969199178644763,-0.14804063860667635
4B,Mi1,1.5,-0.14658925979680695
4B,Mi1,1.5030800821355235,-0.14513788098693758
4B,Mi1,1.5061601642710472,-0.14513788098693758
4B,Mi1,1.5092402464065708,-0.14513788098693758
4B,Mi1,1.5123203285420943,-0.14513788098693758
4B,Mi1,1.515400410677618,-0.14368650217706821
4B,Mi1,1.5184804928131417,-0.14223512336719885
4B,Mi1,1.5215605749486651,-0.14223512336719885
4B,Mi1,1.5246406570841888,-0.14223512336719885
4B,Mi1,1.5277207392197125,-0.14078374455732948
4B,Mi1,1.530800821355236,-0.13933236574746008
4B,Mi1,1.5338809034907597,-0.13933236574746008
4B,Mi1,1.5369609856262834,-0.13933236574746008
4B,Mi1,1.540041067761807,-0.1378809869375907
4B,Mi1,1.5431211498973305,-0.13642960812772134
4B,Mi1,1.5462012320328542,-0.13642960812772134
4B,Mi1,1.5492813141683779,-0.13642960812772134
4B,Mi1,1.5523613963039014,-0.13642960812772134
4B,Mi1,1.555441478439425,-0.13497822931785197
4B,Mi1,1.5585215605749487,-0.13352685050798258
4B,Mi1,1.5616016427104722,-0.13352685050798258
4B,Mi1,1.5646817248459959,-0.13352685050798258
4B,Mi1,1.5677618069815196,-0.13352685050798258
4B,Mi1,1.570841889117043,-0.13352685050798258
4B,Mi1,1.5739219712525667,-0.1320754716981132
4B,Mi1,1.5770020533880904,-0.13062409288824384
4B,Mi1,1.5800821355236139,-0.13062409288824384
4B,Mi1,1.5831622176591376,-0.13062409288824384
4B,Mi1,1.5862422997946612,-0.13062409288824384
4B,Mi1,1.5893223819301847,-0.13062409288824384
4B,Mi1,1.5924024640657084,-0.12917271407837447
4B,Mi1,1.595482546201232,-0.12772133526850507
4B,Mi1,1.5985626283367556,-0.12772133526850507
4B,Mi1,1.6016427104722792,-0.12772133526850507
4B,Mi1,1.604722792607803,-0.12772133526850507
4B,Mi1,1.6078028747433264,-0.12481857764876633
4B,Mi1,1.61088295687885,-0.12481857764876633
4B,Mi1,1.6139630390143738,-0.12481857764876633
4B,Mi1,1.6170431211498972,-0.12481857764876633
4B,Mi1,1.620123203285421,-0.12336719883889695
4B,Mi1,1.6232032854209446,-0.12191582002902758
4B,Mi1,1.626283367556468,-0.12191582002902758
4B,Mi1,1.6293634496919918,-0.12191582002902758
4B,Mi1,1.6324435318275154,-0.1204644412191582
4B,Mi1,1.635523613963039,-0.11901306240928883
4B,Mi1,1.6386036960985626,-0.11901306240928883
4B,Mi1,1.6416837782340863,-0.11901306240928883
4B,Mi1,1.6447638603696098,-0.11901306240928883
4B,Mi1,1.6478439425051334,-0.11901306240928883
4B,Mi1,1.6509240246406571,-0.11611030478955008
4B,Mi1,1.6540041067761806,-0.11611030478955008
4B,Mi1,1.6570841889117043,-0.11611030478955008
4B,Mi1,1.660164271047228,-0.11611030478955008
4B,Mi1,1.6632443531827514,-0.11611030478955008
4B,Mi1,1.6663244353182751,-0.11465892597968069
4B,Mi1,1.6694045174537988,-0.11320754716981132
4B,Mi1,1.6724845995893223,-0.11320754716981132
4B,Mi1,1.675564681724846,-0.11320754716981132
4B,Mi1,1.6786447638603696,-0.11320754716981132
4B,Mi1,1.6817248459958931,-0.11175616835994194
4B,Mi1,1.6848049281314168,-0.11030478955007257
4B,Mi1,1.6878850102669405,-0.11030478955007257
4B,Mi1,1.690965092402464,-0.11030478955007257
4B,Mi1,1.6940451745379876,-0.11030478955007257
4B,Mi1,1.6971252566735113,-0.10885341074020319
4B,Mi1,1.7002053388090348,-0.10740203193033382
4B,Tm3,0.0,0.0014534883720930232
4B,Tm3,0.0030800821355236874,0.0014534883720930232
4B,Tm3,0.006160164271047153,0.0014534883720930232
4B,Tm3,0.00924024640657084,0.0014534883720930232
4B,Tm3,0.012320328542094527,0.0014534883720930232
4B,Tm3,0.015400410677617993,0.0014534883720930232
4B,Tm3,0.01848049281314168,0.0014534883720930232
4B,Tm3,0.021560574948665368,0.0014534883720930232
4B,Tm3,0.024640657084188833,0.0014534883720930232
4B,Tm3,0.02772073921971252,0.0014534883720930232
4B,Tm3,0.030800821355236208,0.0014534883720930232
4B,Tm3,0.03388090349075967,0.0029069767441860465
4B,Tm3,0.03696098562628336,0.0029069767441860465
4B,Tm3,0.04004106776180705,0.0029069767441860465
4B,Tm3,0.04312114989733051,0.00436046511627907
4B,Tm3,0.0462012320328542,0.005813953488372093
4B,Tm3,0.04928131416837789,0.005813953488372093
4B,Tm3,0.05236139630390135,0.005813953488372093
4B,Tm3,0.05544147843942504,0.005813953488372093
4B,Tm3,0.05852156057494873,0.005813953488372093
4B,Tm3,0.06160164271047219,0.007267441860465116
4B,Tm3,0.06468172484599588,0.00872093023255814
4B,Tm3,0.06776180698151957,0.00436046511627907
4B,Tm3,0.07084188911704303,0.005813953488372093
4B,Tm3,0.07392197125256672,0.007267441860465116
4B,Tm3,0.07700205338809041,0.007267441860465116
4B,Tm3,0.08008213552361387,0.00872093023255814
4B,Tm3,0.08316221765913756,0.010174418604651164
4B,Tm3,0.08624229979466125,0.011627906976744186
4B,Tm3,0.08932238193018471,0.014534883720930232
4B,Tm3,0.0924024640657084,0.015988372093023256
4B,Tm3,0.09548254620123209,0.0188953488372093
4B,Tm3,0.09856262833675555,0.027616279069767442
4B,Tm3,0.10164271047227924,0.030523255813953487
4B,Tm3,0.10472279260780293,0.03343023255813953
4B,Tm3,0.1078028747433264,0.03924418604651163
4B,Tm3,0.11088295687885008,0.0436046511627907
4B,Tm3,0.11396303901437377,0.050872093023255814
