pre_idx,post_idx,pre_type,post_type,pre_root_id,post_root_id,syn_count,gS_mS_cm2,e_syn_mV,v_th_mV,k_minus,delta_mV,pre_baseline_mV,post_baseline_mV,s_inf_baseline,tau_s_baseline_ms,pair,is_r16_output
46076,9104,Mi1,T4a,720575940646428980,720575940616440251,9.0,0.39999995,0.0,-48.0,0.18,3.8,-58.36635,-60.423668,0.061342004949007926,5.214766431955978,"('Mi1', 'T4a')",False
33258,16121,R1-6,L3,720575940630348538,720575940621161933,18.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.63505,-49.69463,0.0007373702614937095,9.99262614848333,"('R1-6', 'L3')",True
46482,4175,L5,Tm3,720575940648199812,720575940611981283,20.0,0.49999997,0.0,-45.0,0.1,4.0,-61.79705,-52.330654,0.014784768548075991,9.852152167710733,"('L5', 'Tm3')",False
22218,25126,R1-6,L3,720575940624282564,720575940626024122,23.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.14085451,-5.5891194,0.9999999918047796,8.195220269075616e-08,"('R1-6', 'L3')",True
3185,32724,L5,L1,720575940610666030,720575940630042679,38.0,0.20000006,0.0,-45.0,0.1,4.0,-41.894108,-39.05158,0.6849194793152142,3.1508051598972022,"('L5', 'L1')",False
18971,17696,L1,Tm3,720575940622609669,720575940621936666,30.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.534195,-58.510284,0.796806205139265,2.031937918329115,"('L1', 'Tm3')",False
19876,12181,L5,L1,720575940623090726,720575940618679579,30.0,0.20000006,0.0,-45.0,0.1,4.0,-41.894108,-39.13832,0.6849194793152142,3.1508051598972022,"('L5', 'L1')",False
38367,37107,R8,L1,720575940633631661,720575940632654440,14.0,0.14999998,-72.0,-60.0,0.1,3.0,-50.25496,-29.045576,0.962613670456455,0.3738632898644532,"('R8', 'L1')",False
18340,12004,L1,Tm3,720575940622269445,720575940618551120,14.0,0.3000001,-70.0,-45.0,0.1,4.0,-24.524273,-58.51017,0.9940531662360579,0.05946833675327389,"('L1', 'Tm3')",False
40217,12208,L1,Tm3,720575940635645279,720575940618693716,6.0,0.3000001,-70.0,-45.0,0.1,4.0,-36.667625,-58.510277,0.8892490762704259,1.1075092207925672,"('L1', 'Tm3')",False
34239,44614,R1-6,L3,720575940630889527,720575940641713909,23.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.95362,-40.904316,0.0006631317985782493,9.993368533101423,"('R1-6', 'L3')",True
45840,21830,R8,L1,720575940645617175,720575940624102397,6.0,0.14999998,-72.0,-60.0,0.1,3.0,-66.39745,-52.72333,0.10597937044023581,8.940206162378189,"('R8', 'L1')",False
30442,12477,R1-6,L1,720575940628689660,720575940618896197,38.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.921326,-39.050472,0.0006703041906203726,9.99329680918207,"('R1-6', 'L1')",True
33714,9957,L1,Tm3,720575940630610302,720575940617134494,5.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.13471,-53.17023,0.8124978449252784,1.8750215228072178,"('L1', 'Tm3')",False
33677,176,L1,Tm3,720575940630591084,720575940604341280,28.0,0.3000001,-70.0,-45.0,0.1,4.0,-38.989445,-42.465958,0.8179677164580206,1.8203228082948706,"('L1', 'Tm3')",False
12720,39735,Mi4,T4a,720575940619103030,720575940635149151,6.0,7.9999995,-72.0,-55.0,0.03,3.2,-60.481552,-60.423985,0.15277694405316047,28.2407691627917,"('Mi4', 'T4a')",False
32111,43372,Mi1,T4a,720575940629703724,720575940639650638,7.0,0.39999995,0.0,-48.0,0.18,3.8,-2.7979162,-60.794804,0.9999931775534405,3.7902479379854704e-05,"('Mi1', 'T4a')",False
27502,14858,Mi4,T4a,720575940627254409,720575940620572781,5.0,7.9999995,-72.0,-55.0,0.03,3.2,-51.408096,-60.423996,0.7544465659093024,8.18511465264149,"('Mi4', 'T4a')",False
19303,27272,L3,Mi9,720575940622779998,720575940627159926,121.0,0.3000001,0.0,-45.0,0.12,3.0,-40.27791,-67.26933,0.8283574348158932,1.4303547418384766,"('L3', 'Mi9')",False
39801,10504,L5,Tm3,720575940635203747,720575940617550902,17.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894108,-58.510265,0.6849194793152142,3.1508051598972022,"('L5', 'Tm3')",False
8085,35699,R1-6,L1,720575940615541142,720575940631757624,50.0,1.1999998,-72.0,-56.0,0.1,3.0,-30.830513,-43.88115,0.9997728853985237,0.0022711459809201468,"('R1-6', 'L1')",True
4879,7837,L5,Tm3,720575940612648561,720575940615308906,12.0,0.49999997,0.0,-45.0,0.1,4.0,-47.31483,-58.510284,0.3592300068068039,6.407699836449792,"('L5', 'Tm3')",False
27738,15919,R1-6,L3,720575940627341668,720575940621062474,21.0,0.74999994,-72.0,-56.0,0.1,3.0,-9.281447,-40.41941,0.999999827496866,1.7250313142891623e-06,"('R1-6', 'L3')",True
6266,8910,L3,Mi9,720575940613915567,720575940616278028,70.0,0.3000001,0.0,-45.0,0.12,3.0,-42.625233,-55.116714,0.6881724381975619,2.5985630731027283,"('L3', 'Mi9')",False
2875,14199,L1,Mi1,720575940610106692,720575940620183066,160.0,0.49999997,-70.0,-45.0,0.08,4.0,-39.083584,-57.760166,0.8144372125392104,2.3195348951055146,"('L1', 'Mi1')",False
3955,15431,R1-6,L1,720575940611727058,720575940620827156,34.0,1.1999998,-72.0,-56.0,0.1,3.0,-11.833701,-23.29963,0.9999995961004725,4.038995214716317e-06,"('R1-6', 'L1')",True
40663,9266,Mi1,T4a,720575940636151032,720575940616577653,7.0,0.39999995,0.0,-48.0,0.18,3.8,-47.501816,-60.423965,0.5327284158384403,2.595953142188088,"('Mi1', 'T4a')",False
32481,29005,L3,Mi1,720575940629916571,720575940627984650,8.0,0.3000001,0.0,-45.0,0.14,3.0,-40.947372,-54.98572,0.7942727879311858,1.4694800799495413,"('L3', 'Mi1')",False
11862,35586,L1,Tm3,720575940618460229,720575940631685162,17.0,0.3000001,-70.0,-45.0,0.1,4.0,-47.758244,-41.52374,0.334130759772935,6.658692303048402,"('L1', 'Tm3')",False
11742,5100,L5,Tm3,720575940618371613,720575940612841890,13.0,0.49999997,0.0,-45.0,0.1,4.0,-41.426437,-58.51011,0.7095893847268445,2.9041061094570018,"('L5', 'Tm3')",False
25734,14738,R1-6,L1,720575940626409264,720575940620513158,41.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.622826,-39.044476,0.0007403782237339482,9.992596068861376,"('R1-6', 'L1')",True
4975,33044,L5,Tm3,720575940612731541,720575940630237239,6.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894108,-58.510284,0.6849194793152142,3.1508051598972022,"('L5', 'Tm3')",False
1015,5167,R1-6,L3,720575940606383038,720575940612898417,35.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.19351536,-40.626663,0.9999999916596566,8.340343291621597e-08,"('R1-6', 'L3')",True
9849,23076,Mi1,T4a,720575940617037969,720575940624750268,7.0,0.39999995,0.0,-48.0,0.18,3.8,-56.717426,-60.423985,0.091616144556565,5.046576774152806,"('Mi1', 'T4a')",False
40420,40444,L1,Mi1,720575940635862264,720575940635896255,86.0,0.49999997,-70.0,-45.0,0.08,4.0,-32.031437,-57.290394,0.9623896739447177,0.47012908619923205,"('L1', 'Mi1')",False
23196,33827,L1,Tm3,720575940624815847,720575940630682998,39.0,0.3000001,-70.0,-45.0,0.1,4.0,-38.49585,-25.959902,0.8356261018052382,1.6437389574539987,"('L1', 'Tm3')",False
16267,35319,R1-6,L3,720575940621241844,720575940631509753,27.0,0.74999994,-72.0,-56.0,0.1,3.0,-30.152594,-11.114514,0.9998188133813151,0.001811866159850455,"('R1-6', 'L3')",True
20389,14263,L3,Mi1,720575940623331208,720575940620233899,25.0,0.3000001,0.0,-45.0,0.14,3.0,-41.9755,-42.862114,0.732661321631166,1.9095619802189023,"('L3', 'Mi1')",False
41611,33694,L1,Mi1,720575940637450974,720575940630600951,85.0,0.49999997,-70.0,-45.0,0.08,4.0,-30.66328,-57.777412,0.9729903471010801,0.3376206687829085,"('L1', 'Mi1')",False
29242,19303,R1-6,L3,720575940628082954,720575940622779998,31.0,0.74999994,-72.0,-56.0,0.1,3.0,-76.95457,-40.27791,0.0009249405963902251,9.990750445162314,"('R1-6', 'L3')",True
30426,18259,L1,Tm3,720575940628680977,720575940622224166,6.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.084206,-58.510284,0.814413718808631,1.8558627842591795,"('L1', 'Tm3')",False
15224,27123,L5,Tm3,720575940620727489,720575940627100478,6.0,0.49999997,0.0,-45.0,0.1,4.0,-41.89411,-58.510284,0.6849192696046686,3.1508072570026266,"('L5', 'Tm3')",False
27719,15168,L3,Mi9,720575940627334525,720575940620704608,5.0,0.3000001,0.0,-45.0,0.12,3.0,-40.346996,-64.8365,0.8250582864799623,1.4578476452524152,"('L3', 'Mi9')",False
143,46444,L5,Mi1,720575940604086496,720575940647860532,48.0,0.49999997,0.0,-45.0,0.1,4.0,-41.89411,-58.366486,0.6849192696046686,3.1508072570026266,"('L5', 'Mi1')",False
9598,28699,R1-6,L3,720575940616861371,720575940627832263,28.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.78209,-47.57087,0.0007021252487907795,9.992978598605108,"('R1-6', 'L3')",True
17595,27810,R1-6,L3,720575940621881782,720575940627384709,37.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.935776,-42.505295,0.0006670852235574241,9.99332899885222,"('R1-6', 'L3')",True
20342,22177,R1-6,L3,720575940623312135,720575940624256999,7.0,0.74999994,-72.0,-56.0,0.1,3.0,-33.743187,-40.7722,0.9994005735286756,0.005994264623922321,"('R1-6', 'L3')",True
36337,28917,L1,Tm3,720575940632187407,720575940627938314,15.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.048084,-58.510284,0.8157747319862348,1.8422526526859477,"('L1', 'Tm3')",False
24585,21002,L1,Tm3,720575940625696270,720575940623666116,11.0,0.3000001,-70.0,-45.0,0.1,4.0,-40.464252,-58.510273,0.756564699349447,2.4343529702308437,"('L1', 'Tm3')",False
13659,36505,L1,Tm3,720575940619831710,720575940632299916,27.0,0.3000001,-70.0,-45.0,0.1,4.0,-38.726974,-54.759087,0.8275348987707674,1.724650986593024,"('L1', 'Tm3')",False
11771,25256,Mi1,T4a,720575940618392157,720575940626097189,31.0,0.39999995,0.0,-48.0,0.18,3.8,-58.36656,-60.42393,0.06133876468177462,5.214784433439892,"('Mi1', 'T4a')",False
43014,43673,Tm3,T4a,720575940639208164,720575940640037072,7.0,0.3000001,0.0,-44.0,0.3,3.2,-58.510284,-60.42398,0.0106186924373898,3.2979375608271027,"('Tm3', 'T4a')",False
1899,35967,L5,L1,720575940608267650,720575940631955653,10.0,0.20000006,0.0,-45.0,0.1,4.0,-2.1874096,-24.874825,0.9999775264253308,0.00022473574334341598,"('L5', 'L1')",False
27471,19236,Mi9,T4a,720575940627243308,720575940622739725,6.0,1.9999999,-70.0,-40.0,0.03,3.5,-55.17153,-59.3306,0.01293596533328675,32.90213522431047,"('Mi9', 'T4a')",False
42336,3492,Mi1,T4a,720575940638318399,720575940611108194,7.0,0.39999995,0.0,-48.0,0.18,3.8,-52.74053,-59.60364,0.22313190975846206,4.315933663175415,"('Mi1', 'T4a')",False
15638,43097,Mi1,T4a,720575940620922644,720575940639337936,5.0,0.39999995,0.0,-48.0,0.18,3.8,-21.645588,-60.423946,0.9990281840961481,0.005398977029085423,"('Mi1', 'T4a')",False
17128,25678,L5,Tm3,720575940621665670,720575940626381564,20.0,0.49999997,0.0,-45.0,0.1,4.0,-41.866978,-57.329277,0.6863813397993711,3.1361865552734676,"('L5', 'Tm3')",False
29455,32164,L1,Tm3,720575940628187450,720575940629740538,5.0,0.3000001,-70.0,-45.0,0.1,4.0,-0.08679882,-58.510284,0.9999867075369137,0.00013292462888271996,"('L1', 'Tm3')",False
23182,36129,L3,Mi1,720575940624809480,720575940632055912,13.0,0.3000001,0.0,-45.0,0.14,3.0,-37.7972,-58.250507,0.9168984575152772,0.5935824437922863,"('L3', 'Mi1')",False
25274,40278,Mi1,T4a,720575940626104648,720575940635694328,34.0,0.39999995,0.0,-48.0,0.18,3.8,-58.85123,-60.379913,0.05439323338084248,5.25337071691179,"('Mi1', 'T4a')",False
5294,26182,R1-6,L3,720575940612981683,720575940626672906,10.0,0.74999994,-72.0,-56.0,0.1,3.0,-35.270004,-40.660862,0.9990032351297224,0.009967648554246018,"('R1-6', 'L3')",True
14407,44543,L1,Tm3,720575940620320472,720575940641566965,5.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.09352,-0.9308802,0.8140614655559741,1.8593853167332584,"('L1', 'Tm3')",False
8926,20524,L5,Tm3,720575940616293087,720575940623416600,5.0,0.49999997,0.0,-45.0,0.1,4.0,-41.89411,-56.870018,0.6849192696046686,3.1508072570026266,"('L5', 'Tm3')",False
25311,43085,L5,Mi1,720575940626142757,720575940639311488,41.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894108,-1.042543,0.6849194793152142,3.1508051598972022,"('L5', 'Mi1')",False
41081,13427,R1-6,L1,720575940636725103,720575940619692965,48.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.24665,-7.8888564,0.0008392043662393574,9.991607807451047,"('R1-6', 'L1')",True
23001,12256,R1-6,L3,720575940624711933,720575940618721364,16.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.95700926,-0.17004482,0.9999999892425137,1.0757486185858883e-07,"('R1-6', 'L3')",True
29048,28751,R1-6,L3,720575940628001673,720575940627855000,10.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-40.65451,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
8520,24680,L5,Tm3,720575940615953862,720575940625769253,17.0,0.49999997,0.0,-45.0,0.1,4.0,-41.89411,-58.510273,0.6849192696046686,3.1508072570026266,"('L5', 'Tm3')",False
4879,11771,L5,Mi1,720575940612648561,720575940618392157,5.0,0.49999997,0.0,-45.0,0.1,4.0,-47.31483,-58.36656,0.3592300068068039,6.407699836449792,"('L5', 'Mi1')",False
22252,29520,L3,Mi9,720575940624298643,720575940628230396,71.0,0.3000001,0.0,-45.0,0.12,3.0,-40.654884,-56.015156,0.8097477371686416,1.5854355590318998,"('L3', 'Mi9')",False
31965,33532,L5,Mi1,720575940629609065,720575940630508495,48.0,0.49999997,0.0,-45.0,0.1,4.0,-19.788445,-58.366383,0.9981723389219186,0.01827661050847139,"('L5', 'Mi1')",False
16949,19035,Mi1,T4a,720575940621585276,720575940622647907,31.0,0.39999995,0.0,-48.0,0.18,3.8,-56.861942,-60.42398,0.0884999132367031,5.063889169686328,"('Mi1', 'T4a')",False
46620,41684,Mi4,T4a,720575940649871737,720575940637542285,6.0,7.9999995,-72.0,-55.0,0.03,3.2,-58.49477,-60.42398,0.2512201020931455,24.959330488112993,"('Mi4', 'T4a')",False
38067,6319,R8,L1,720575940633367635,720575940613977325,9.0,0.14999998,-72.0,-60.0,0.1,3.0,-68.06765,-39.04568,0.06361266703636385,9.363873190103778,"('R8', 'L1')",False
46473,25678,L5,Tm3,720575940648102020,720575940626381564,18.0,0.49999997,0.0,-45.0,0.1,4.0,-41.8941,-57.329277,0.6849198847559665,3.1508011054897396,"('L5', 'Tm3')",False
30123,31309,Mi1,T4a,720575940628534827,720575940629178923,10.0,0.39999995,0.0,-48.0,0.18,3.8,-58.424557,-60.423996,0.06046590373856911,5.219633660709454,"('Mi1', 'T4a')",False
6871,29253,L1,Mi1,720575940614527725,720575940628087913,131.0,0.49999997,-70.0,-45.0,0.08,4.0,-0.10664204,-0.029628389,0.9999866414302342,0.00016698212580495335,"('L1', 'Mi1')",False
13089,34107,L1,Tm3,720575940619416113,720575940630819944,6.0,0.3000001,-70.0,-45.0,0.1,4.0,-38.651127,-58.510284,0.8302243702330415,1.6977562723710449,"('L1', 'Tm3')",False
20070,26537,L5,Mi1,720575940623166600,720575940626850678,7.0,0.49999997,0.0,-45.0,0.1,4.0,-41.420937,-52.885136,0.7098726906242477,2.901273050525185,"('L5', 'Mi1')",False
30274,27108,L5,Tm3,720575940628600232,720575940627095313,11.0,0.49999997,0.0,-45.0,0.1,4.0,-22.339687,-58.510273,0.9965470870115292,0.03452912937018423,"('L5', 'Tm3')",False
36572,24428,L5,Tm3,720575940632346695,720575940625601613,19.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894108,-52.042313,0.6849194793152142,3.1508051598972022,"('L5', 'Tm3')",False
2188,24969,Mi4,T4a,720575940608910037,720575940625943340,6.0,7.9999995,-72.0,-55.0,0.03,3.2,-4.077637,-59.75543,0.9999998772650409,4.0911653942740155e-06,"('Mi4', 'T4a')",False
12863,880,L5,Mi1,720575940619212198,720575940606057900,5.0,0.49999997,0.0,-45.0,0.1,4.0,-21.903765,-57.22333,0.9969025035468889,0.030974964069547882,"('L5', 'Mi1')",False
43941,39940,R1-6,L3,720575940640368189,720575940635314795,28.0,0.74999994,-72.0,-56.0,0.1,3.0,-76.986374,-40.463333,0.0009151946782859449,9.990847904341905,"('R1-6', 'L3')",True
32793,10852,Tm3,T4a,720575940630093628,720575940617795668,7.0,0.3000001,0.0,-44.0,0.3,3.2,-58.510284,-15.254355,0.0106186924373898,3.2979375608271027,"('Tm3', 'T4a')",False
4021,23548,R1-6,L3,720575940611804002,720575940625021683,15.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.632454,-56.4122,0.0007380078454774453,9.992619772643588,"('R1-6', 'L3')",True
37764,30927,Mi1,T4a,720575940633149324,720575940628947459,10.0,0.39999995,0.0,-48.0,0.18,3.8,-53.2502,-62.93611,0.20074716181604335,4.44029336902502,"('Mi1', 'T4a')",False
3622,23631,R1-6,L3,720575940611293230,720575940625062653,39.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.606735,-40.65529,0.0007443569213245083,9.992556281886063,"('R1-6', 'L3')",True
40551,3808,L1,Mi1,720575940636027290,720575940611551857,178.0,0.49999997,-70.0,-45.0,0.08,4.0,-39.04808,-21.985743,0.8157748708179601,2.3028141662474066,"('L1', 'Mi1')",False
20933,28969,R1-6,L3,720575940623633165,720575940627966333,35.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.53333,-40.654503,0.0007627800576964154,9.99237205052509,"('R1-6', 'L3')",True
6682,8039,L1,Tm3,720575940614340758,720575940615486866,9.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.047375,-56.75827,0.8158013885439682,1.8419860871125862,"('L1', 'Tm3')",False
25470,15228,L5,Mi1,720575940626252746,720575940620728710,5.0,0.49999997,0.0,-45.0,0.1,4.0,-40.967808,-57.420746,0.7326379817793092,2.6736201423668637,"('L5', 'Mi1')",False
2479,40578,L1,Tm3,720575940609405963,720575940636058735,14.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.04808,-58.510273,0.8157748708179601,1.8422512643687161,"('L1', 'Tm3')",False
34907,8989,L1,Tm3,720575940631261911,720575940616336923,32.0,0.3000001,-70.0,-45.0,0.1,4.0,-37.941998,-46.99041,0.8537724372071294,1.4622756061391018,"('L1', 'Tm3')",False
9519,34163,L3,Mi9,720575940616798813,720575940630848579,85.0,0.3000001,0.0,-45.0,0.12,3.0,-11.381518,-2.1501818,0.9999864099700702,0.0001132502519467083,"('L3', 'Mi9')",False
46491,34714,L1,Mi1,720575940648243588,720575940631162410,99.0,0.49999997,-70.0,-45.0,0.08,4.0,-39.06508,-58.22185,0.8151353581835965,2.310808074355629,"('L1', 'Mi1')",False
45987,40391,R1-6,L1,720575940646095127,720575940635819199,38.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.99464,-45.73062,0.0006541331079427426,9.993458520006437,"('R1-6', 'L1')",True
5620,12579,R1-6,L1,720575940613291161,720575940618992798,50.0,1.1999998,-72.0,-56.0,0.1,3.0,-36.784122,-60.295486,0.9983499404555038,0.01650059519908349,"('R1-6', 'L1')",True
16826,31017,R1-6,L3,720575940621522541,720575940629009155,54.0,0.74999994,-72.0,-56.0,0.1,3.0,-74.19365,-40.654644,0.0023184161470666,9.976815689863194,"('R1-6', 'L3')",True
12494,25231,L3,Mi9,720575940618919003,720575940626089260,12.0,0.3000001,0.0,-45.0,0.12,3.0,-40.746822,-56.01522,0.8049816673747211,1.62515280820232,"('L3', 'Mi9')",False
10214,42884,Tm3,T4a,720575940617328982,720575940639036494,6.0,0.3000001,0.0,-44.0,0.3,3.2,-58.510284,-60.421406,0.0106186924373898,3.2979375608271027,"('Tm3', 'T4a')",False
6250,35205,R1-6,L1,720575940613895395,720575940631433167,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-73.52009,-39.04804,0.00290032119676486,9.970996639452924,"('R1-6', 'L1')",True
35815,19035,Mi1,T4a,720575940631865874,720575940622647907,7.0,0.39999995,0.0,-48.0,0.18,3.8,-58.366467,-60.42398,0.06134020715049204,5.214776419725114,"('Mi1', 'T4a')",False
27719,45100,L3,Mi1,720575940627334525,720575940643527112,12.0,0.3000001,0.0,-45.0,0.14,3.0,-40.346996,-58.366314,0.8250582864799623,1.2495836626801988,"('L3', 'Mi1')",False
38939,28162,L1,Mi1,720575940634199778,720575940627539653,144.0,0.49999997,-70.0,-45.0,0.08,4.0,-10.230261,-57.9845,0.9998321772403593,0.0020977845423974864,"('L1', 'Mi1')",False
12309,4959,L1,Tm3,720575940618753088,720575940612722661,25.0,0.3000001,-70.0,-45.0,0.1,4.0,-58.655117,-42.08856,0.03186759310710613,9.68132392466597,"('L1', 'Tm3')",False
40917,13799,L5,Tm3,720575940636517239,720575940619929479,13.0,0.49999997,0.0,-45.0,0.1,4.0,-63.43107,-58.510284,0.009875564660529348,9.90124420585467,"('L5', 'Tm3')",False
33157,28149,Mi9,T4a,720575940630298471,720575940627534613,6.0,1.9999999,-70.0,-40.0,0.03,3.5,-56.015247,-58.43206,0.010193238518297312,32.99355945352028,"('Mi9', 'T4a')",False
39533,10871,L1,Tm3,720575940634924444,720575940617808614,16.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.233177,-58.510273,0.8087186528396694,1.9128134431001649,"('L1', 'Tm3')",False
16028,18223,L5,Mi1,720575940621116075,720575940622211241,13.0,0.49999997,0.0,-45.0,0.1,4.0,-59.94796,-58.366512,0.023271256291328177,9.767287291542795,"('L5', 'Mi1')",False
3876,39918,R1-6,L3,720575940611625682,720575940635295083,45.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.4132689,-61.18364,0.9999999910257787,8.974221121282925e-08,"('R1-6', 'L3')",True
29463,36369,L5,Tm3,720575940628192764,720575940632211596,8.0,0.49999997,0.0,-45.0,0.1,4.0,-41.733906,-55.52083,0.6934978868779257,3.06502108554837,"('L5', 'Tm3')",False
40538,46215,R1-6,L3,720575940636017259,720575940646916404,16.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-40.690956,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
8513,20917,Mi4,T4a,720575940615949791,720575940623627411,5.0,7.9999995,-72.0,-55.0,0.03,3.2,-0.017862659,-60.423275,0.9999999654865673,1.1504477812931844e-06,"('Mi4', 'T4a')",False
23220,7411,Tm3,T4a,720575940624832404,720575940614943455,10.0,0.3000001,0.0,-44.0,0.3,3.2,-22.995308,-60.423985,0.9985917050388875,0.004694316350506293,"('Tm3', 'T4a')",False
39764,9641,L5,Tm3,720575940635173027,720575940616894235,6.0,0.49999997,0.0,-45.0,0.1,4.0,-42.14849,-58.510273,0.6710366212411214,3.289633738569423,"('L5', 'Tm3')",False
23879,35822,R1-6,L1,720575940625230059,720575940631869738,44.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.00044,-39.04286,0.000652869069467118,9.993471160391003,"('R1-6', 'L1')",True
16553,46263,L5,L1,720575940621372436,720575940647118883,23.0,0.20000006,0.0,-45.0,0.1,4.0,-7.3376036,-38.95291,0.9999185629535957,0.000814370451907803,"('L5', 'L1')",False
5544,42516,R1-6,L1,720575940613206169,720575940638574662,51.0,1.1999998,-72.0,-56.0,0.1,3.0,-72.828926,-39.89436,0.0036490160585437234,9.9635096909467,"('R1-6', 'L1')",True
24681,37343,L5,Tm3,720575940625769293,720575940632801709,18.0,0.49999997,0.0,-45.0,0.1,4.0,-41.448055,-58.510284,0.7084744095049295,2.915255861510008,"('L5', 'Tm3')",False
32389,36267,L3,Mi9,720575940629869059,720575940632131921,6.0,0.3000001,0.0,-45.0,0.12,3.0,-42.854042,-59.03142,0.6715754650546181,2.7368711857186874,"('L3', 'Mi9')",False
