pre_idx,post_idx,pre_type,post_type,pre_root_id,post_root_id,syn_count,gS_mS_cm2,e_syn_mV,v_th_mV,k_minus,delta_mV,pre_baseline_mV,post_baseline_mV,s_inf_baseline,tau_s_baseline_ms,pair,is_r16_output
5817,31595,R1-6,Lai,720575940613484054,720575940629379402,24.0,0.70000017,-72.0,-52.0,0.1,3.0,-75.189606,-53.666447,0.0004393088779004468,9.995606762274848,"('R1-6', 'Lai')",True
2524,45620,R1-6,L2,720575940609484299,720575940645007895,68.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.78867,-39.048172,0.00018476800698654026,9.998152170946058,"('R1-6', 'L2')",True
10352,13556,R1-6,L2,720575940617424982,720575940619763358,70.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.000725,-0.6926957,0.00017216100988572393,9.998278240915187,"('R1-6', 'L2')",True
33142,35128,R1-6,L3,720575940630285817,720575940631393554,29.0,0.74999994,-72.0,-56.0,0.1,3.0,-46.9785,-54.40494,0.9528968415904724,0.4710315770763587,"('R1-6', 'L3')",True
26052,25143,R1-6,L3,720575940626600378,720575940626035789,8.0,0.74999994,-72.0,-56.0,0.1,3.0,-10.347978,-55.982742,0.9999997538541587,2.4614583759717424e-06,"('R1-6', 'L3')",True
14276,43004,R1-6,Lai,720575940620242392,720575940639196644,34.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.66181,-56.38063,0.00019274746261329796,9.99807237639098,"('R1-6', 'Lai')",True
6679,23926,R1-6,Lai,720575940614340242,720575940625266761,16.0,0.70000017,-72.0,-52.0,0.1,3.0,-30.546974,-26.801172,0.9992165414382225,0.007834585501030859,"('R1-6', 'Lai')",True
15039,20650,R1-6,Lai,720575940620656208,720575940623477628,16.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.61913,-52.790245,0.00019550853507402117,9.998044765666783,"('R1-6', 'Lai')",True
41173,30875,R1-6,L3,720575940636836215,720575940628920316,19.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.970345,-40.45721,0.0006594477318443381,9.993405373768212,"('R1-6', 'L3')",True
34655,34486,R1-6,L1,720575940631130583,720575940631022807,54.0,1.1999998,-72.0,-56.0,0.1,3.0,-64.76855,-38.996582,0.05103554990189814,9.489644359574298,"('R1-6', 'L1')",True
31324,34221,R1-6,Lai,720575940629187179,720575940630880503,41.0,0.70000017,-72.0,-52.0,0.1,3.0,-41.13694,-53.58044,0.9739418258952207,0.2605817371648224,"('R1-6', 'Lai')",True
29795,3557,R1-6,L2,720575940628359178,720575940611201486,46.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.95057,-39.047573,0.00017506302439838326,9.998249220770493,"('R1-6', 'L2')",True
11685,34078,R1-6,L2,720575940618333329,720575940630805778,54.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-39.862743,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
9443,34640,R1-6,L1,720575940616741170,720575940631121152,62.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.95266,-33.571823,0.0006633441696282463,9.993366409390955,"('R1-6', 'L1')",True
44295,15983,R1-6,L2,720575940640910464,720575940621093547,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.99469,-39.555412,0.00017250756679003596,9.998274775346196,"('R1-6', 'L2')",True
26508,47258,R1-6,L1,720575940626839358,720575940661120385,53.0,1.1999998,-72.0,-56.0,0.1,3.0,-52.265594,-39.084133,0.7763987445983205,2.2360125206976122,"('R1-6', 'L1')",True
47238,39275,R1-6,L3,720575940660870529,720575940634627042,37.0,0.74999994,-72.0,-56.0,0.1,3.0,-68.556305,-40.654434,0.014987544873616343,9.850124404485545,"('R1-6', 'L3')",True
28431,9798,R1-6,Lai,720575940627713917,720575940617004486,23.0,0.70000017,-72.0,-52.0,0.1,3.0,-73.458466,-53.580444,0.0007820402620904073,9.99217944848402,"('R1-6', 'Lai')",True
43499,18664,R1-6,L2,720575940639827901,720575940622434072,60.0,0.7999999,-72.0,-52.0,0.1,3.0,-71.7064,-28.237598,0.0014015142410151124,9.98598470878708,"('R1-6', 'L2')",True
24532,18763,R1-6,L3,720575940625662707,720575940622485748,28.0,0.74999994,-72.0,-56.0,0.1,3.0,-23.89125,-42.39256,0.9999775212159794,0.0002247878368565867,"('R1-6', 'L3')",True
39751,43077,R1-6,L3,720575940635166560,720575940639291718,23.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.6157547,-40.585323,0.9999999903991698,9.600830098865742e-08,"('R1-6', 'L3')",True
26855,47205,R1-6,L3,720575940626990654,720575940660377729,52.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.18943065,-0.051700573,0.9999999916710066,8.328993259765377e-08,"('R1-6', 'L3')",True
18955,22173,R1-6,L3,720575940622596735,720575940624255671,18.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.877785,-61.304787,0.000680096920452736,9.993198881885204,"('R1-6', 'L3')",True
23305,35242,R1-6,L3,720575940624882173,720575940631467001,18.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-40.647736,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
31301,22337,R1-6,Lai,720575940629175302,720575940624336008,27.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.59746,-53.450638,0.00019692593613618813,9.998030591656372,"('R1-6', 'Lai')",True
45618,44298,R1-6,L3,720575940644996808,720575940640913571,34.0,0.74999994,-72.0,-56.0,0.1,3.0,-72.771286,-4.7890472,0.0037195397977591044,9.962804453565054,"('R1-6', 'L3')",True
23523,34375,R1-6,L1,720575940625009672,720575940630959704,38.0,1.1999998,-72.0,-56.0,0.1,3.0,-43.567295,-39.04784,0.9843919166575141,0.15608083109907306,"('R1-6', 'L1')",True
37118,9950,R1-6,L3,720575940632663608,720575940617128593,42.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.68277,-9.813206,0.0007257419298197277,9.992742431798337,"('R1-6', 'L3')",True
16998,14443,R1-6,L3,720575940621605485,720575940620337799,40.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-40.55749,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
2794,33907,R1-6,L1,720575940609946123,720575940630726108,44.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.907524,-38.64661,0.0006733929791383808,9.99326592129735,"('R1-6', 'L1')",True
13529,11878,R1-6,Lai,720575940619745438,720575940618473105,9.0,0.70000017,-72.0,-52.0,0.1,3.0,-75.771065,-50.470917,0.0003619333745692321,9.99638051729663,"('R1-6', 'Lai')",True
31391,33876,R1-6,L1,720575940629235953,720575940630710009,38.0,1.1999998,-72.0,-56.0,0.1,3.0,-43.429462,-39.04636,0.9850823380105631,0.1491766176714641,"('R1-6', 'L1')",True
1658,19275,R1-6,L3,720575940607781554,720575940622761949,31.0,0.74999994,-72.0,-56.0,0.1,3.0,-66.30015,-43.867035,0.031268303752610346,9.687316818121626,"('R1-6', 'L3')",True
583,15500,R1-6,L1,720575940605561824,720575940620862829,35.0,1.1999998,-72.0,-56.0,0.1,3.0,-44.70796,-9.691874,0.9773351419485269,0.22664857713740416,"('R1-6', 'L1')",True
38719,18860,R1-6,T1,720575940633915603,720575940622537855,6.0,0.70000017,-72.0,-52.0,0.1,3.0,-76.587776,-58.22725,0.00027569883698303356,9.997242862659641,"('R1-6', 'T1')",True
23855,974,R1-6,L1,720575940625211400,720575940606253489,31.0,1.1999998,-72.0,-56.0,0.1,3.0,-69.6349,-38.409348,0.01050890649709424,9.894910787583397,"('R1-6', 'L1')",True
39307,43987,R1-6,L1,720575940634667289,720575940640411507,44.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.109825,-39.04587,0.000878331093724854,9.991216540182023,"('R1-6', 'L1')",True
4837,15263,R1-6,L2,720575940612621169,720575940620744664,57.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.97707,-54.436474,0.00017352345561794474,9.998264616458068,"('R1-6', 'L2')",True
14807,10114,R1-6,L2,720575940620547019,720575940617259963,53.0,0.7999999,-72.0,-52.0,0.1,3.0,-66.793045,-39.04863,0.007167429405424678,9.928325558002173,"('R1-6', 'L2')",True
33481,13967,R1-6,Lai,720575940630480378,720575940620039582,6.0,0.70000017,-72.0,-52.0,0.1,3.0,-74.52217,-52.5355,0.0005487106271490524,9.994512744798664,"('R1-6', 'Lai')",True
951,38252,R1-6,T1,720575940606208288,720575940633527460,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.454414,-56.631435,0.00020654099601773228,9.997934441058991,"('R1-6', 'T1')",True
26482,26471,R1-6,L1,720575940626828094,720575940626820964,44.0,1.1999998,-72.0,-56.0,0.1,3.0,-0.21853854,-3.6976917,0.9999999915898005,8.410199411468494e-08,"('R1-6', 'L1')",True
43089,38183,R1-6,Lai,720575940639319622,720575940633468959,83.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.13688889,-25.661797,0.999999968951106,3.1048893548733863e-07,"('R1-6', 'Lai')",True
7345,28983,R1-6,L2,720575940614884817,720575940627973754,49.0,0.7999999,-72.0,-52.0,0.1,3.0,-29.53389,-39.088444,0.9994409448958839,0.00559055095785565,"('R1-6', 'L2')",True
15984,34563,R1-6,L2,720575940621094022,720575940631085783,46.0,0.7999999,-72.0,-52.0,0.1,3.0,-76.62349,-27.078789,0.0002724373364195375,9.997275477664791,"('R1-6', 'L2')",True
40145,7866,R1-6,T1,720575940635571903,720575940615331490,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-70.81887,-58.027588,0.0018830891719269379,9.981168959549723,"('R1-6', 'T1')",True
33437,33078,R1-6,L1,720575940630455934,720575940630252764,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-30.550138,-18.703083,0.9997931452531811,0.002068547437365427,"('R1-6', 'L1')",True
20616,17341,R1-6,Lai,720575940623458915,720575940621759215,28.0,0.70000017,-72.0,-52.0,0.1,3.0,-74.8275,-37.600292,0.0004956391679094452,9.995043459383153,"('R1-6', 'Lai')",True
8918,37720,R1-6,T1,720575940616287810,720575940633104268,6.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.047040712,-53.68608,0.9999999698672655,3.013273408077365e-07,"('R1-6', 'T1')",True
27880,19303,R1-6,L3,720575940627418969,720575940622779998,30.0,0.74999994,-72.0,-56.0,0.1,3.0,-49.216484,-40.27791,0.9056098676899939,0.9439013090348359,"('R1-6', 'L3')",True
44962,24431,R1-6,Lai,720575940642942605,720575940625602284,8.0,0.70000017,-72.0,-52.0,0.1,3.0,-60.06909,-53.58052,0.06358404145924773,9.364159445870675,"('R1-6', 'Lai')",True
26867,32494,R1-6,Lai,720575940626994946,720575940629925123,37.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.91568,-53.58043,0.0001771103699418796,9.998228747315363,"('R1-6', 'Lai')",True
7644,37912,R1-6,L2,720575940615140561,720575940633246125,58.0,0.7999999,-72.0,-52.0,0.1,3.0,-75.67993,-38.99766,0.0003730926594201433,9.996268924449785,"('R1-6', 'L2')",True
32411,18823,R1-6,L3,720575940629884263,720575940622515839,14.0,0.74999994,-72.0,-56.0,0.1,3.0,-61.857723,-58.410255,0.12427291981795485,8.75727067132695,"('R1-6', 'L3')",True
22943,44614,R1-6,L3,720575940624686855,720575940641713909,38.0,0.74999994,-72.0,-56.0,0.1,3.0,-39.97021,-40.904316,0.9952424956326561,0.047575042964515625,"('R1-6', 'L3')",True
8519,23623,R1-6,L2,720575940615953119,720575940625060327,56.0,0.7999999,-72.0,-52.0,0.1,3.0,-76.695885,-38.947617,0.00026594335614282404,9.99734041746659,"('R1-6', 'L2')",True
35363,23417,R1-6,L1,720575940631540823,720575940624948553,41.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.96644,-52.9115,0.0006603064879626256,9.993396786207157,"('R1-6', 'L1')",True
2302,3399,R1-6,L1,720575940609115250,720575940610982242,45.0,1.1999998,-72.0,-56.0,0.1,3.0,-25.79789,-16.083298,0.9999575597289537,0.0004244027041386415,"('R1-6', 'L1')",True
25168,779,R1-6,L2,720575940626049613,720575940605871974,51.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.99572,-39.328297,0.00017244836001020208,9.998275367413985,"('R1-6', 'L2')",True
5665,17646,R1-6,L2,720575940613334442,720575940621907700,61.0,0.7999999,-72.0,-52.0,0.1,3.0,-23.432827,-39.045433,0.999926810933283,0.0007318906562644777,"('R1-6', 'L2')",True
30141,22043,R1-6,L3,720575940628540420,720575940624194707,44.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.618713,-1.4576868,0.9999999903896796,9.610320285138823e-08,"('R1-6', 'L3')",True
7219,17127,R1-6,Lai,720575940614774323,720575940621663659,14.0,0.70000017,-72.0,-52.0,0.1,3.0,-76.15615,-53.325527,0.0003183468595774023,9.996816382440054,"('R1-6', 'Lai')",True
28137,39938,R1-6,T1,720575940627529341,720575940635312831,9.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.97121,-46.27688,0.00017386297814547458,9.998261221232843,"('R1-6', 'T1')",True
43945,24585,R1-6,L1,720575940640372541,720575940625696270,53.0,1.1999998,-72.0,-56.0,0.1,3.0,-36.859615,-40.464252,0.9983079625045755,0.016920374702111357,"('R1-6', 'L1')",True
6733,29399,R1-6,L2,720575940614385901,720575940628153914,48.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.99518,-25.831972,0.00017247959973952886,9.998275055016697,"('R1-6', 'L2')",True
26006,22613,R1-6,L2,720575940626571978,720575940624487108,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-49.438263,-32.445004,0.7013872066354715,2.986127889148512,"('R1-6', 'L2')",True
30034,26217,R1-6,L1,720575940628471720,720575940626691984,58.0,1.1999998,-72.0,-56.0,0.1,3.0,-52.54337,-55.800957,0.7599143953436241,2.400856010788216,"('R1-6', 'L1')",True
29899,2922,R1-6,L2,720575940628409989,720575940610204228,64.0,0.7999999,-72.0,-52.0,0.1,3.0,-0.0038049263,-39.037094,0.999999970298421,2.970157853149598e-07,"('R1-6', 'L2')",True
29184,17956,R1-6,L2,720575940628058505,720575940622074790,45.0,0.7999999,-72.0,-52.0,0.1,3.0,-76.66201,-39.026054,0.00026896246089094735,9.99731022641956,"('R1-6', 'L2')",True
19165,38329,R1-6,Lai,720575940622712414,720575940633596876,23.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.36431438,-60.92261,0.9999999665058479,3.349415161940551e-07,"('R1-6', 'Lai')",True
38362,43002,R1-6,Lai,720575940633618989,720575940639195967,26.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.0794534,-63.065617,0.9999999695399113,3.046008821968773e-07,"('R1-6', 'Lai')",True
5082,45495,R1-6,Lai,720575940612831857,720575940644722592,47.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.30376962,-38.375717,0.9999999671750406,3.2824958928124716e-07,"('R1-6', 'Lai')",True
46882,41877,R1-6,L2,720575940653399542,720575940637748446,57.0,0.7999999,-72.0,-52.0,0.1,3.0,-21.116646,-39.048084,0.9999661809248089,0.000338190746871226,"('R1-6', 'L2')",True
28611,29801,R1-6,Lai,720575940627786136,720575940628361491,19.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.84657,-9.31402,0.00018123690114279248,9.998187482003969,"('R1-6', 'Lai')",True
29269,20632,R1-6,Lai,720575940628095498,720575940623465596,53.0,0.70000017,-72.0,-52.0,0.1,3.0,-76.712425,-32.06559,0.00026448132087757175,9.997355037819025,"('R1-6', 'Lai')",True
26574,11207,R1-6,T1,720575940626862654,720575940618047296,7.0,0.70000017,-72.0,-52.0,0.1,3.0,-23.045324,-53.06968,0.999935678924151,0.0006432107489051336,"('R1-6', 'T1')",True
26807,12579,R1-6,L1,720575940626968638,720575940618992798,43.0,1.1999998,-72.0,-56.0,0.1,3.0,-26.3618,-60.295486,0.9999487836360406,0.0005121636319625545,"('R1-6', 'L1')",True
1575,20737,R1-6,L1,720575940607540681,720575940623521003,36.0,1.1999998,-72.0,-56.0,0.1,3.0,-47.79989,-39.04881,0.9389672827675152,0.6103271632302648,"('R1-6', 'L1')",True
35876,9519,R1-6,L3,720575940631898575,720575940616798813,15.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.98198,-11.381518,0.0006568969286059207,9.993430881800217,"('R1-6', 'L3')",True
34855,7930,R1-6,L1,720575940631240443,720575940615389034,45.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.88696,-39.054153,0.0006780208115640952,9.993219642973783,"('R1-6', 'L1')",True
43437,25510,R1-6,L1,720575940639743541,720575940626281790,47.0,1.1999998,-72.0,-56.0,0.1,3.0,-46.837513,-61.479862,0.9549618847285143,0.4503811460036551,"('R1-6', 'L1')",True
524,37130,R1-6,L1,720575940605444576,720575940632667987,49.0,1.1999998,-72.0,-56.0,0.1,3.0,-40.906116,-58.848232,0.993512016416702,0.06487983486619564,"('R1-6', 'L1')",True
38097,28064,R1-6,L1,720575940633387309,720575940627505241,38.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.88079,-36.217663,0.0006794163952498245,9.993205687137133,"('R1-6', 'L1')",True
28045,25626,R1-6,L2,720575940627496537,720575940626356557,45.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.97738,-39.047783,0.00017350575580776207,9.998264793456167,"('R1-6', 'L2')",True
5011,12712,R1-6,Lai,720575940612761713,720575940619094301,23.0,0.70000017,-72.0,-52.0,0.1,3.0,-78.001076,-52.005234,0.0001721408088281338,9.998278442925761,"('R1-6', 'Lai')",True
7771,46462,R1-6,L2,720575940615244286,720575940647946804,63.0,0.7999999,-72.0,-52.0,0.1,3.0,-69.90778,-39.04541,0.002549612123293603,9.974503730135377,"('R1-6', 'L2')",True
23001,20418,R1-6,L2,720575940624711933,720575940623348067,57.0,0.7999999,-72.0,-52.0,0.1,3.0,-0.95700926,-39.035587,0.9999999591896421,4.081035726272459e-07,"('R1-6', 'L2')",True
45413,22136,R1-6,L1,720575940644501408,720575940624244818,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.98239,-39.047592,0.0006568068140499893,9.993431782945763,"('R1-6', 'L1')",True
16966,20895,R1-6,Lai,720575940621593691,720575940623611869,19.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.829994,-38.451267,0.00018224110284342391,9.998177439987112,"('R1-6', 'Lai')",True
39861,13427,R1-6,L1,720575940635245408,720575940619692965,49.0,1.1999998,-72.0,-56.0,0.1,3.0,-53.631454,-7.8888564,0.6877272236024026,3.122727717443705,"('R1-6', 'L1')",True
13086,24437,R1-6,Lai,720575940619414592,720575940625607916,21.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.43093,-13.460485,0.0002081637386695349,9.997918213632714,"('R1-6', 'Lai')",True
47239,14443,R1-6,L3,720575940660873857,720575940620337799,37.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.77167,-40.55749,0.0007045667744301778,9.992954183349077,"('R1-6', 'L3')",True
37763,33377,R1-6,L1,720575940633149215,720575940630422466,32.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.58192,-38.99315,0.000750536012077473,9.992494490979455,"('R1-6', 'L1')",True
24712,38915,R1-6,L1,720575940625790136,720575940634176668,49.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.90877,-52.73748,0.0006731138351186626,9.993268712737505,"('R1-6', 'L1')",True
28442,35106,R1-6,L3,720575940627719817,720575940631378959,17.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.59783,-58.931236,0.0007465676978420348,9.992534174121218,"('R1-6', 'L3')",True
40342,20675,R1-6,L3,720575940635752383,720575940623494438,28.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-40.65146,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
33795,3050,R1-6,Lai,720575940630663927,720575940610459587,35.0,0.70000017,-72.0,-52.0,0.1,3.0,-78.001076,-53.529434,0.0001721408088281338,9.998278442925761,"('R1-6', 'Lai')",True
7120,37615,R1-6,Lai,720575940614709043,720575940632989752,24.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.98164,-50.50151,0.000173259260487515,9.998267258409333,"('R1-6', 'Lai')",True
14417,34418,R1-6,L3,720575940620326104,720575940630983767,23.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.77544165,-4.191349,0.9999999898742687,1.0125731102589006e-07,"('R1-6', 'L3')",True
24261,13012,R1-6,L1,720575940625495480,720575940619341447,48.0,1.1999998,-72.0,-56.0,0.1,3.0,-25.350943,-24.497185,0.9999634339021106,0.00036566097344501613,"('R1-6', 'L1')",True
47245,28175,R1-6,L3,720575940660982401,720575940627544658,31.0,0.74999994,-72.0,-56.0,0.1,3.0,-27.522476,-40.412617,0.9999245909538068,0.0007540904506950434,"('R1-6', 'L3')",True
684,12606,R1-6,Lai,720575940605756332,720575940619021057,50.0,0.70000017,-72.0,-52.0,0.1,3.0,-55.22859,-25.011236,0.25422654331572364,7.457734455713861,"('R1-6', 'Lai')",True
5586,36909,R1-6,Lai,720575940613254297,720575940632522538,23.0,0.70000017,-72.0,-52.0,0.1,3.0,-54.355274,-40.791035,0.3132236049827172,6.867763847835172,"('R1-6', 'Lai')",True
966,44877,R1-6,L1,720575940606236448,720575940642630619,29.0,1.1999998,-72.0,-56.0,0.1,3.0,-59.245255,-39.13757,0.2531747160411318,7.468252728303045,"('R1-6', 'L1')",True
19298,15885,R1-6,T1,720575940622777438,720575940621044463,12.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.95843,-57.20795,0.000174605088135499,9.998253800133053,"('R1-6', 'T1')",True
31493,20056,R1-6,Lai,720575940629309545,720575940623160865,11.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.97239,-50.500137,0.00017379451904021636,9.998261905823886,"('R1-6', 'Lai')",True
23976,34030,R1-6,L1,720575940625298412,720575940630785730,48.0,1.1999998,-72.0,-56.0,0.1,3.0,-0.06252991,-50.9113,0.9999999920159698,7.984030095764719e-08,"('R1-6', 'L1')",True
37824,15583,R1-6,L2,720575940633191727,720575940620899019,50.0,0.7999999,-72.0,-52.0,0.1,3.0,-73.6365,-34.6449,0.0007370144168548864,9.992629706929664,"('R1-6', 'L2')",True
13096,14452,R1-6,L3,720575940619420736,720575940620343175,27.0,0.74999994,-72.0,-56.0,0.1,3.0,-73.03257,-40.659847,0.0034103535369304403,9.96589631612727,"('R1-6', 'L3')",True
21156,3702,R1-6,L2,720575940623756824,720575940611414574,37.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-33.030815,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
30180,40148,R1-6,L2,720575940628561992,720575940635576160,51.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-38.79979,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
45513,7939,R1-6,L3,720575940644753608,720575940615402463,15.0,0.74999994,-72.0,-56.0,0.1,3.0,-58.144512,-39.759644,0.328530843551855,6.7146914644247495,"('R1-6', 'L3')",True
11013,45677,R1-6,L3,720575940617899993,720575940645156631,33.0,0.74999994,-72.0,-56.0,0.1,3.0,-72.552925,-14.177631,0.003999248432255681,9.960007367261769,"('R1-6', 'L3')",True
43927,4448,R1-6,L1,720575940640351859,720575940612277454,46.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.97969,-40.147873,0.0006573979863495225,9.993425871222854,"('R1-6', 'L1')",True
3335,16491,R1-6,Lai,720575940610887886,720575940621349797,25.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.99518,-0.029960752,0.00017247959973952886,9.998275055016697,"('R1-6', 'Lai')",True
40684,36323,R1-6,L3,720575940636187828,720575940632178316,22.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.64981,-40.654922,0.0007337532589858799,9.99266231850787,"('R1-6', 'L3')",True
6942,5538,R1-6,L1,720575940614586931,720575940613200307,44.0,1.1999998,-72.0,-56.0,0.1,3.0,-32.5027,-46.825302,0.9996034981439889,0.003965018501028064,"('R1-6', 'L1')",True
31648,30328,R1-6,L1,720575940629406736,720575940628630248,24.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.95884,-39.042713,0.0006619800119531352,9.9933800509675,"('R1-6', 'L1')",True
4929,17485,R1-6,L2,720575940612689777,720575940621817441,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.507904,-27.668262,0.00020289176239631022,9.99797093339466,"('R1-6', 'L2')",True
17986,18482,R1-6,Lai,720575940622088112,720575940622338230,21.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.51855,-50.454227,0.00020217338361738134,9.997978117182342,"('R1-6', 'Lai')",True
