trace_id,step_ms,speed_dps,direction_deg,time_ms,vm_mv
step40_dir45,40,56,45,1048.780487804878,0.4508196721311476
step40_dir45,40,56,45,1060.9756097560976,0.12295081967213116
step40_dir45,40,56,45,1073.170731707317,-0.04098360655737707
step40_dir45,40,56,45,1085.3658536585365,-0.3278688524590164
step40_dir45,40,56,45,1097.560975609756,-0.4918032786885246
step40_dir45,40,56,45,1109.7560975609756,-0.6557377049180327
step40_dir45,40,56,45,1121.9512195121952,-0.7377049180327869
step40_dir45,40,56,45,1134.1463414634145,-0.819672131147541
step40_dir45,40,56,45,1146.341463414634,-0.860655737704918
step40_dir45,40,56,45,1158.5365853658536,-0.9426229508196722
step40_dir45,40,56,45,1170.7317073170732,-1.0245901639344261
step40_dir45,40,56,45,1182.9268292682925,-1.1475409836065573
step40_dir45,40,56,45,1195.121951219512,-1.1885245901639345
step40_dir45,40,56,45,1207.3170731707316,-1.2295081967213115
step40_dir45,40,56,45,1219.5121951219512,-1.2295081967213115
step40_dir45,40,56,45,1231.7073170731708,-1.2295081967213115
step40_dir45,40,56,45,1243.90243902439,-1.1885245901639345
step40_dir45,40,56,45,1256.0975609756097,-1.1475409836065573
step40_dir45,40,56,45,1268.2926829268292,-1.0655737704918034
step40_dir45,40,56,45,1280.4878048780488,-1.0655737704918034
step40_dir45,40,56,45,1292.6829268292681,-1.0655737704918034
step40_dir45,40,56,45,1304.8780487804877,-1.0655737704918034
step40_dir45,40,56,45,1317.0731707317073,-1.0655737704918034
step40_dir45,40,56,45,1329.2682926829268,-1.0655737704918034
step40_dir45,40,56,45,1341.4634146341464,-1.1475409836065573
step40_dir45,40,56,45,1353.6585365853657,-1.1475409836065573
step40_dir45,40,56,45,1365.8536585365853,-1.1475409836065573
step40_dir45,40,56,45,1378.0487804878048,-1.1475409836065573
step40_dir45,40,56,45,1390.2439024390244,-1.1065573770491803
step40_dir45,40,56,45,1402.4390243902437,-1.0655737704918034
step40_dir45,40,56,45,1414.6341463414633,-1.0655737704918034
