cell,intensity_from,intensity_to,branch,time_s,vm_mv
Tm1,0.5,1.0,positive,3.2,-2.162162162162162
Tm1,0.5,1.0,negative,3.225,1.081081081081081
Tm1,0.5,1.0,positive,3.225,-1.8918918918918919
Tm1,0.5,1.0,negative,3.25,1.3513513513513513
Tm1,0.5,1.0,positive,3.25,-2.162162162162162
Tm1,0.5,1.0,negative,3.275,1.6216216216216215
Tm1,0.5,1.0,positive,3.275,-1.8918918918918919
Tm1,0.5,1.0,negative,3.3,1.6216216216216215
Tm1,0.5,1.0,positive,3.3,-1.6216216216216215
Tm1,0.5,1.0,negative,3.325,1.6216216216216215
Tm1,0.5,1.0,positive,3.325,-1.6216216216216215
Tm1,0.5,1.0,negative,3.35,1.6216216216216215
Tm1,0.5,1.0,positive,3.35,-1.6216216216216215
Tm1,0.5,1.0,negative,3.375,1.6216216216216215
Tm1,0.5,1.0,positive,3.375,-1.6216216216216215
Tm1,0.5,1.0,negative,3.4,1.6216216216216215
Tm1,0.5,1.0,positive,3.4,-1.6216216216216215
Tm1,0.5,1.0,negative,3.425,1.6216216216216215
Tm1,0.5,1.0,positive,3.425,-1.3513513513513513
Tm1,0.5,1.0,negative,3.45,1.8918918918918919
Tm1,0.5,1.0,positive,3.45,-1.3513513513513513
Tm1,0.5,1.0,negative,3.475,1.6216216216216215
Tm1,0.5,1.0,positive,3.475,-1.3513513513513513
Tm1,0.5,1.0,negative,3.5,1.8918918918918919
Tm1,0.5,1.0,positive,3.5,-1.6216216216216215
Tm1,0.5,1.0,negative,3.525,1.8918918918918919
Tm1,0.5,1.0,positive,3.525,-1.6216216216216215
Tm1,0.5,1.0,negative,3.55,1.8918918918918919
Tm1,0.5,1.0,positive,3.55,-1.3513513513513513
Tm1,0.5,1.0,negative,3.575,1.6216216216216215
Tm1,0.5,1.0,positive,3.575,-1.3513513513513513
Tm1,0.5,1.0,negative,3.6,1.6216216216216215
Tm1,0.5,1.0,positive,3.6,-1.3513513513513513
Tm1,0.5,1.0,negative,3.625,1.6216216216216215
Tm1,0.5,1.0,positive,3.625,-1.3513513513513513
Tm1,0.5,1.0,negative,3.65,1.8918918918918919
Tm1,0.5,1.0,positive,3.65,-1.3513513513513513
Tm1,0.5,1.0,negative,3.675,1.8918918918918919
Tm1,0.5,1.0,positive,3.675,-1.081081081081081
Tm1,0.5,1.0,negative,3.7,1.8918918918918919
Tm1,0.5,1.0,positive,3.7,-1.081081081081081
Tm1,0.5,1.0,negative,3.725,1.8918918918918919
Tm1,0.5,1.0,positive,3.725,-1.081081081081081
Tm1,0.5,1.0,negative,3.75,1.8918918918918919
Tm1,0.5,1.0,positive,3.75,-1.3513513513513513
Tm1,0.5,1.0,negative,3.775,1.8918918918918919
Tm1,0.5,1.0,positive,3.775,-1.3513513513513513
Tm1,0.5,1.0,negative,3.8,2.162162162162162
Tm1,0.5,1.0,positive,3.8,-1.6216216216216215
Tm1,0.5,1.0,negative,3.825,1.8918918918918919
Tm1,0.5,1.0,positive,3.825,-1.6216216216216215
Tm1,0.5,1.0,negative,3.85,1.8918918918918919
Tm1,0.5,1.0,positive,3.85,-1.6216216216216215
Tm1,0.5,1.0,negative,3.875,1.8918918918918919
Tm1,0.5,1.0,positive,3.875,-1.6216216216216215
Tm1,0.5,1.0,negative,3.9,1.8918918918918919
Tm1,0.5,1.0,positive,3.9,-1.6216216216216215
Tm1,0.5,1.0,negative,3.925,2.162162162162162
Tm1,0.5,1.0,positive,3.925,-1.3513513513513513
Tm1,0.5,1.0,negative,3.95,1.8918918918918919
Tm1,0.5,1.0,positive,3.95,-1.3513513513513513
Tm1,0.5,1.0,negative,3.975,1.6216216216216215
Tm1,0.5,1.0,positive,3.975,-1.081081081081081
Tm1,0.5,1.0,negative,4.0,1.3513513513513513
Tm1,0.5,1.0,positive,4.0,-0.8108108108108107
Tm1,0.5,1.0,negative,4.025,1.081081081081081
Tm1,0.5,1.0,positive,4.025,-0.5405405405405405
Tm1,0.5,1.0,negative,4.05,1.081081081081081
Tm1,0.5,1.0,positive,4.05,-0.5405405405405405
Tm1,0.5,1.0,negative,4.075,0.8108108108108107
Tm1,0.5,1.0,positive,4.075,-0.5405405405405405
Tm1,0.5,1.0,negative,4.1,0.8108108108108107
Tm1,0.5,1.0,negative,4.125,1.081081081081081
Tm1,0.5,1.0,positive,4.125,-0.8108108108108107
Tm1,0.5,1.0,negative,4.15,1.081081081081081
Tm1,0.5,1.0,positive,4.15,-0.8108108108108107
Tm1,0.5,1.0,negative,4.175,1.3513513513513513
Tm1,0.5,1.0,positive,4.175,-0.8108108108108107
Tm1,0.5,1.0,negative,4.2,1.6216216216216215
Tm1,0.5,1.0,positive,4.2,-1.081081081081081
Tm1,0.5,1.0,negative,4.225,1.6216216216216215
Tm1,0.5,1.0,positive,4.225,-1.081081081081081
Tm1,0.5,1.0,negative,4.25,1.6216216216216215
Tm1,0.5,1.0,positive,4.25,-1.3513513513513513
Tm1,0.5,1.0,negative,4.275,1.3513513513513513
Tm1,0.5,1.0,positive,4.275,-1.3513513513513513
Tm1,0.5,1.0,negative,4.3,1.3513513513513513
Tm1,0.5,1.0,positive,4.3,-1.6216216216216215
Tm1,0.5,1.0,negative,4.325,1.3513513513513513
Tm1,0.5,1.0,positive,4.325,-1.6216216216216215
Tm1,0.5,1.0,negative,4.35,1.3513513513513513
Tm1,0.5,1.0,negative,4.375,1.6216216216216215
Tm1,0.5,1.0,positive,4.375,-1.8918918918918919
Tm1,0.5,1.0,negative,4.4,1.8918918918918919
Tm1,0.5,1.0,positive,4.4,-1.8918918918918919
Tm1,0.5,1.0,negative,4.425,1.6216216216216215
Tm1,0.5,1.0,positive,4.425,-1.8918918918918919
Tm1,0.5,1.0,negative,4.45,1.3513513513513513
Tm1,0.5,1.0,positive,4.45,-1.8918918918918919
Tm1,0.5,1.0,negative,4.475,1.3513513513513513
Tm1,0.5,1.0,positive,4.475,-1.6216216216216215
Tm1,0.5,1.0,negative,4.5,1.081081081081081
Tm1,0.5,1.0,positive,4.5,-1.6216216216216215
Tm1,0.5,1.0,negative,4.525,1.081081081081081
Tm1,0.5,1.0,positive,4.525,-1.6216216216216215
Tm2,0.0,0.5,positive,-0.925,0.27027027027027023
Tm2,0.0,0.5,positive,-0.9,0.5405405405405405
Tm2,0.0,0.5,negative,-0.9,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.875,0.5405405405405405
Tm2,0.0,0.5,negative,-0.875,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.85,0.27027027027027023
Tm2,0.0,0.5,positive,-0.825,0.27027027027027023
Tm2,0.0,0.5,negative,-0.825,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.8,0.27027027027027023
Tm2,0.0,0.5,negative,-0.8,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.775,0.27027027027027023
Tm2,0.0,0.5,negative,-0.775,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.75,0.5405405405405405
Tm2,0.0,0.5,positive,-0.725,0.27027027027027023
Tm2,0.0,0.5,negative,-0.725,-0.5405405405405405
Tm2,0.0,0.5,positive,-0.7,0.27027027027027023
Tm2,0.0,0.5,negative,-0.7,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.675,0.27027027027027023
Tm2,0.0,0.5,negative,-0.675,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.65,0.27027027027027023
Tm2,0.0,0.5,negative,-0.65,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.625,0.5405405405405405
Tm2,0.0,0.5,negative,-0.625,-0.5405405405405405
Tm2,0.0,0.5,positive,-0.6,0.5405405405405405
Tm2,0.0,0.5,negative,-0.6,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.575,0.27027027027027023
Tm2,0.0,0.5,negative,-0.575,-0.5405405405405405
Tm2,0.0,0.5,positive,-0.55,0.27027027027027023
Tm2,0.0,0.5,negative,-0.55,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.525,0.27027027027027023
Tm2,0.0,0.5,negative,-0.525,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.5,0.27027027027027023
Tm2,0.0,0.5,negative,-0.5,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.475,0.5405405405405405
Tm2,0.0,0.5,negative,-0.475,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.45,0.5405405405405405
Tm2,0.0,0.5,negative,-0.45,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.425,0.27027027027027023
Tm2,0.0,0.5,negative,-0.425,-0.27027027027027023
Tm2,0.0,0.5,negative,-0.4,-0.27027027027027023
Tm2,0.0,0.5,negative,-0.375,-0.27027027027027023
Tm2,0.0,0.5,negative,-0.35,-0.27027027027027023
Tm2,0.0,0.5,negative,-0.325,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.3,0.27027027027027023
Tm2,0.0,0.5,negative,-0.3,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.275,0.27027027027027023
Tm2,0.0,0.5,negative,-0.275,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.25,0.27027027027027023
Tm2,0.0,0.5,negative,-0.25,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.225,0.5405405405405405
Tm2,0.0,0.5,positive,-0.2,0.5405405405405405
Tm2,0.0,0.5,positive,-0.175,0.27027027027027023
Tm2,0.0,0.5,positive,-0.15,0.27027027027027023
Tm2,0.0,0.5,positive,-0.125,0.27027027027027023
Tm2,0.0,0.5,positive,-0.05,0.27027027027027023
Tm2,0.0,0.5,negative,-0.05,-0.27027027027027023
Tm2,0.0,0.5,positive,-0.025,0.27027027027027023
Tm2,0.0,0.5,negative,-0.025,-0.27027027027027023
Tm2,0.0,0.5,positive,0.0,0.27027027027027023
Tm2,0.0,0.5,negative,0.0,-0.27027027027027023
Tm2,0.0,0.5,positive,0.025,0.5405405405405405
Tm2,0.0,0.5,positive,0.075,1.3513513513513513
Tm2,0.0,0.5,negative,0.075,-0.27027027027027023
Tm2,0.0,0.5,positive,0.1,8.378378378378377
Tm2,0.0,0.5,negative,0.1,-0.5405405405405405
Tm2,0.0,0.5,positive,0.125,11.08108108108108
Tm2,0.0,0.5,negative,0.125,-1.3513513513513513
Tm2,0.0,0.5,positive,0.15,12.432432432432432
Tm2,0.0,0.5,negative,0.15,-2.162162162162162
Tm2,0.0,0.5,positive,0.175,14.864864864864865
Tm2,0.0,0.5,negative,0.175,-2.7027027027027026
Tm2,0.0,0.5,positive,0.2,15.135135135135135
Tm2,0.0,0.5,negative,0.2,-2.7027027027027026
Tm2,0.0,0.5,positive,0.225,16.486486486486484
Tm2,0.0,0.5,negative,0.225,-2.972972972972973
Tm2,0.0,0.5,positive,0.25,17.297297297297295
Tm2,0.0,0.5,negative,0.25,-2.972972972972973
Tm2,0.0,0.5,positive,0.275,17.027027027027025
Tm2,0.0,0.5,negative,0.275,-2.972972972972973
Tm2,0.0,0.5,positive,0.3,15.945945945945946
Tm2,0.0,0.5,negative,0.3,-2.972972972972973
Tm2,0.0,0.5,positive,0.325,15.945945945945946
Tm2,0.0,0.5,negative,0.325,-2.7027027027027026
Tm2,0.0,0.5,positive,0.35,13.783783783783782
Tm2,0.0,0.5,negative,0.35,-2.7027027027027026
Tm2,0.0,0.5,positive,0.375,13.783783783783782
Tm2,0.0,0.5,negative,0.375,-2.7027027027027026
Tm2,0.0,0.5,positive,0.4,12.972972972972972
Tm2,0.0,0.5,negative,0.4,-2.7027027027027026
Tm2,0.0,0.5,positive,0.425,12.972972972972972
Tm2,0.0,0.5,negative,0.425,-2.7027027027027026
Tm2,0.0,0.5,positive,0.45,12.972972972972972
Tm2,0.0,0.5,negative,0.45,-2.4324324324324325
Tm2,0.0,0.5,positive,0.475,12.702702702702702
Tm2,0.0,0.5,negative,0.475,-2.162162162162162
Tm2,0.0,0.5,positive,0.5,12.162162162162161
Tm2,0.0,0.5,negative,0.5,-2.162162162162162
Tm2,0.0,0.5,positive,0.525,11.891891891891891
Tm2,0.0,0.5,negative,0.525,-2.162162162162162
Tm2,0.0,0.5,positive,0.55,11.35135135135135
Tm2,0.0,0.5,negative,0.55,-1.8918918918918919
Tm2,0.0,0.5,positive,0.575,11.08108108108108
Tm2,0.0,0.5,negative,0.575,-1.8918918918918919
Tm2,0.0,0.5,positive,0.6,10.27027027027027
Tm2,0.0,0.5,negative,0.6,-1.6216216216216215
Tm2,0.0,0.5,positive,0.625,9.18918918918919
Tm2,0.0,0.5,negative,0.625,-1.6216216216216215
Tm2,0.0,0.5,positive,0.65,8.108108108108107
Tm2,0.0,0.5,negative,0.65,-1.6216216216216215
Tm2,0.0,0.5,positive,0.675,8.108108108108107
Tm2,0.0,0.5,negative,0.675,-1.6216216216216215
Tm2,0.0,0.5,positive,0.7,7.027027027027026
Tm2,0.0,0.5,negative,0.7,-1.3513513513513513
Tm2,0.0,0.5,positive,0.725,6.216216216216216
Tm2,0.0,0.5,negative,0.725,-1.3513513513513513
Tm2,0.0,0.5,positive,0.75,5.945945945945946
Tm2,0.0,0.5,negative,0.75,-1.3513513513513513
Tm2,0.0,0.5,positive,0.775,5.675675675675675
Tm2,0.0,0.5,negative,0.775,-1.3513513513513513
Tm2,0.0,0.5,positive,0.8,5.405405405405405
Tm2,0.0,0.5,negative,0.8,-1.081081081081081
Tm2,0.0,0.5,positive,0.825,5.135135135135135
Tm2,0.0,0.5,negative,0.825,-1.081081081081081
Tm2,0.0,0.5,positive,0.85,4.864864864864865
Tm2,0.0,0.5,negative,0.85,-0.8108108108108107
Tm2,0.0,0.5,positive,0.875,4.594594594594595
Tm2,0.0,0.5,negative,0.875,-0.8108108108108107
Tm2,0.0,0.5,positive,0.9,4.324324324324324
Tm2,0.0,0.5,negative,0.9,-0.8108108108108107
Tm2,0.0,0.5,positive,0.925,4.324324324324324
Tm2,0.0,0.5,negative,0.925,-0.8108108108108107
Tm2,0.0,0.5,positive,0.95,4.0540540540540535
Tm2,0.0,0.5,negative,0.95,-0.5405405405405405
Tm2,0.0,0.5,positive,0.975,3.7837837837837838
Tm2,0.0,0.5,negative,0.975,-0.5405405405405405
Tm2,0.0,0.5,positive,1.0,3.7837837837837838
Tm2,0.0,0.5,negative,1.0,-0.27027027027027023
Tm2,0.0,0.5,positive,1.025,3.7837837837837838
Tm2,0.0,0.5,negative,1.025,-0.27027027027027023
Tm2,0.0,0.5,positive,1.05,3.513513513513513
Tm2,0.0,0.5,negative,1.05,-0.27027027027027023
Tm2,0.0,0.5,positive,1.075,2.972972972972973
Tm2,0.0,0.5,negative,1.075,-0.27027027027027023
Tm2,0.0,0.5,positive,1.1,2.972972972972973
Tm2,0.0,0.5,negative,1.1,-0.27027027027027023
Tm2,0.0,0.5,positive,1.125,2.162162162162162
Tm2,0.0,0.5,negative,1.125,-0.27027027027027023
Tm2,0.0,0.5,positive,1.15,2.162162162162162
Tm2,0.0,0.5,negative,1.15,-0.27027027027027023
Tm2,0.0,0.5,positive,1.175,1.8918918918918919
Tm2,0.0,0.5,negative,1.175,-0.27027027027027023
Tm2,0.0,0.5,positive,1.2,1.8918918918918919
Tm2,0.0,0.5,negative,1.2,-0.27027027027027023
Tm2,0.0,0.5,positive,1.225,1.8918918918918919
Tm2,0.0,0.5,negative,1.225,-0.27027027027027023
Tm2,0.0,0.5,positive,1.25,1.8918918918918919
Tm2,0.0,0.5,negative,1.25,-0.27027027027027023
Tm2,0.0,0.5,positive,1.275,1.8918918918918919
Tm2,0.0,0.5,negative,1.275,-0.27027027027027023
Tm2,0.0,0.5,positive,1.3,0.27027027027027023
Tm2,0.0,0.5,negative,1.3,-0.27027027027027023
Tm2,0.0,0.5,negative,1.325,0.27027027027027023
Tm2,0.0,0.5,negative,1.35,0.5405405405405405
Tm2,0.0,0.5,negative,1.375,1.3513513513513513
Tm2,0.0,0.5,negative,1.4,1.6216216216216215
Tm2,0.0,0.5,negative,1.425,1.6216216216216215
Tm2,0.0,0.5,negative,1.45,1.6216216216216215
Tm2,0.0,0.5,negative,1.475,1.6216216216216215
Tm2,0.0,0.5,negative,1.5,1.6216216216216215
Tm2,0.0,0.5,negative,1.525,1.3513513513513513
Tm2,0.0,0.5,negative,1.55,1.3513513513513513
Tm2,0.0,0.5,negative,1.575,1.3513513513513513
Tm2,0.0,0.5,negative,1.6,1.3513513513513513
Tm2,0.0,0.5,negative,1.625,1.6216216216216215
Tm2,0.0,0.5,negative,1.65,2.162162162162162
Tm2,0.0,0.5,negative,1.675,2.162162162162162
Tm2,0.0,0.5,negative,1.7,2.162162162162162
Tm2,0.0,0.5,negative,1.725,1.8918918918918919
Tm2,0.0,0.5,negative,1.75,2.162162162162162
Tm2,0.0,0.5,negative,1.775,2.4324324324324325
Tm2,0.0,0.5,negative,1.8,2.162162162162162
Tm2,0.0,0.5,negative,1.825,1.8918918918918919
Tm2,0.0,0.5,negative,1.85,1.8918918918918919
Tm2,0.0,0.5,negative,1.875,1.6216216216216215
Tm2,0.0,0.5,negative,1.9,1.6216216216216215
Tm2,0.0,0.5,negative,1.925,1.8918918918918919
Tm2,0.0,0.5,negative,1.95,2.162162162162162
Tm2,0.0,0.5,negative,1.975,2.4324324324324325
Tm2,0.0,0.5,negative,2.0,2.7027027027027026
Tm2,0.0,0.5,negative,2.025,2.7027027027027026
Tm2,0.0,0.5,negative,2.05,2.7027027027027026
Tm2,0.0,0.5,negative,2.075,2.7027027027027026
Tm2,0.0,0.5,positive,2.075,-0.27027027027027023
Tm2,0.0,0.5,negative,2.1,2.7027027027027026
Tm2,0.0,0.5,negative,2.125,0.27027027027027023
Tm2,0.0,0.5,negative,2.15,2.7027027027027026
Tm2,0.0,0.5,negative,2.175,2.4324324324324325
Tm2,0.0,0.5,negative,2.2,2.162162162162162
Tm2,0.0,0.5,negative,2.225,2.162162162162162
Tm2,0.0,0.5,negative,2.25,1.8918918918918919
Tm2,0.0,0.5,negative,2.275,1.6216216216216215
Tm2,0.0,0.5,negative,2.3,1.6216216216216215
Tm2,0.0,0.5,negative,2.325,1.3513513513513513
Tm2,0.0,0.5,negative,2.35,1.6216216216216215
Tm2,0.0,0.5,negative,2.375,1.6216216216216215
Tm2,0.0,0.5,negative,2.4,1.8918918918918919
Tm2,0.0,0.5,negative,2.425,1.6216216216216215
Tm2,0.0,0.5,negative,2.45,1.6216216216216215
Tm2,0.0,0.5,negative,2.475,1.6216216216216215
Tm2,0.0,0.5,negative,2.5,1.6216216216216215
Tm2,0.0,0.5,negative,2.525,1.6216216216216215
Tm2,0.0,0.5,negative,2.55,1.6216216216216215
Tm2,0.0,0.5,negative,2.575,1.6216216216216215
Tm2,0.0,0.5,positive,2.575,-0.27027027027027023
Tm2,0.0,0.5,negative,2.6,1.3513513513513513
Tm2,0.0,0.5,positive,2.6,-0.27027027027027023
Tm2,0.0,0.5,negative,2.625,1.3513513513513513
Tm2,0.0,0.5,positive,2.625,-0.27027027027027023
Tm2,0.0,0.5,negative,2.65,1.3513513513513513
Tm2,0.0,0.5,positive,2.65,-0.27027027027027023
Tm2,0.0,0.5,negative,2.675,1.6216216216216215
Tm2,0.0,0.5,negative,2.7,1.8918918918918919
Tm2,0.0,0.5,negative,2.725,1.8918918918918919
Tm2,0.0,0.5,negative,2.75,1.8918918918918919
Tm2,0.0,0.5,negative,2.775,1.8918918918918919
Tm2,0.0,0.5,negative,2.8,1.6216216216216215
Tm2,0.0,0.5,negative,2.825,1.6216216216216215
Tm2,0.0,0.5,negative,2.85,1.6216216216216215
Tm2,0.0,0.5,negative,2.875,1.6216216216216215
Tm2,0.0,0.5,negative,2.9,1.6216216216216215
Tm2,0.0,0.5,negative,2.925,1.8918918918918919
Tm2,0.0,0.5,positive,2.925,-0.27027027027027023
Tm2,0.0,0.5,negative,2.95,2.162162162162162
Tm2,0.0,0.5,positive,2.95,-0.27027027027027023
Tm2,0.0,0.5,negative,2.975,2.162162162162162
Tm2,0.0,0.5,positive,2.975,-0.27027027027027023
Tm2,0.0,0.5,negative,3.0,1.8918918918918919
Tm2,0.0,0.5,positive,3.0,-0.27027027027027023
Tm2,0.0,0.5,negative,3.025,1.8918918918918919
Tm2,0.0,0.5,positive,3.025,-0.27027027027027023
Tm2,0.0,0.5,negative,3.05,1.6216216216216215
Tm2,0.0,0.5,positive,3.05,-0.27027027027027023
Tm2,0.0,0.5,negative,3.075,1.6216216216216215
Tm2,0.0,0.5,positive,3.075,-0.27027027027027023
Tm2,0.0,0.5,negative,3.1,1.6216216216216215
Tm2,0.0,0.5,positive,3.1,-0.5405405405405405
Tm2,0.0,0.5,negative,3.125,1.3513513513513513
Tm2,0.0,0.5,positive,3.125,-0.5405405405405405
Tm2,0.0,0.5,negative,3.15,1.3513513513513513
Tm2,0.0,0.5,positive,3.15,-0.5405405405405405
Tm2,0.0,0.5,negative,3.175,1.3513513513513513
Tm2,0.0,0.5,positive,3.175,-0.5405405405405405
Tm2,0.0,0.5,negative,3.2,1.3513513513513513
Tm2,0.0,0.5,positive,3.2,-0.27027027027027023
Tm2,0.0,0.5,negative,3.225,1.3513513513513513
Tm2,0.0,0.5,positive,3.225,-0.27027027027027023
Tm2,0.0,0.5,negative,3.25,1.8918918918918919
Tm2,0.0,0.5,positive,3.25,-0.5405405405405405
Tm2,0.0,0.5,negative,3.275,1.6216216216216215
Tm2,0.0,0.5,positive,3.275,-0.27027027027027023
Tm2,0.0,0.5,negative,3.3,1.6216216216216215
Tm2,0.0,0.5,positive,3.3,-0.27027027027027023
Tm2,0.0,0.5,negative,3.325,1.6216216216216215
Tm2,0.0,0.5,positive,3.325,-0.27027027027027023
Tm2,0.0,0.5,negative,3.35,1.8918918918918919
Tm2,0.0,0.5,positive,3.35,-0.27027027027027023
Tm2,0.0,0.5,negative,3.375,1.8918918918918919
Tm2,0.0,0.5,positive,3.375,-0.5405405405405405
Tm2,0.0,0.5,negative,3.4,1.8918918918918919
Tm2,0.0,0.5,positive,3.4,-0.5405405405405405
Tm2,0.0,0.5,negative,3.425,1.8918918918918919
Tm2,0.0,0.5,positive,3.425,-0.5405405405405405
Tm2,0.0,0.5,negative,3.45,1.6216216216216215
Tm2,0.0,0.5,positive,3.45,-0.5405405405405405
Tm2,0.0,0.5,negative,3.475,1.6216216216216215
Tm2,0.0,0.5,positive,3.475,-0.27027027027027023
Tm2,0.0,0.5,negative,3.5,1.6216216216216215
Tm2,0.0,0.5,positive,3.5,-0.8108108108108107
Tm2,0.0,0.5,negative,3.525,1.6216216216216215
Tm2,0.0,0.5,positive,3.525,-0.8108108108108107
Tm2,0.0,0.5,negative,3.55,1.8918918918918919
Tm2,0.0,0.5,positive,3.55,-0.5405405405405405
Tm2,0.0,0.5,negative,3.575,2.4324324324324325
Tm2,0.0,0.5,positive,3.575,-0.5405405405405405
Tm2,0.0,0.5,negative,3.6,2.7027027027027026
Tm2,0.0,0.5,positive,3.6,-0.5405405405405405
Tm2,0.0,0.5,negative,3.625,2.972972972972973
Tm2,0.0,0.5,positive,3.625,-0.5405405405405405
Tm2,0.0,0.5,negative,3.65,2.972972972972973
Tm2,0.0,0.5,positive,3.65,-0.27027027027027023
Tm2,0.0,0.5,negative,3.675,2.4324324324324325
Tm2,0.0,0.5,positive,3.675,-0.5405405405405405
Tm2,0.0,0.5,negative,3.7,2.162162162162162
Tm2,0.0,0.5,positive,3.7,-0.27027027027027023
Tm2,0.0,0.5,negative,3.725,2.162162162162162
Tm2,0.0,0.5,positive,3.725,-0.27027027027027023
Tm2,0.0,0.5,negative,3.75,2.4324324324324325
Tm2,0.0,0.5,positive,3.75,-0.27027027027027023
Tm2,0.0,0.5,negative,3.775,2.4324324324324325
Tm2,0.0,0.5,positive,3.775,-0.27027027027027023
Tm2,0.0,0.5,negative,3.8,2.7027027027027026
Tm2,0.0,0.5,positive,3.8,-0.27027027027027023
Tm2,0.0,0.5,negative,3.825,2.7027027027027026
Tm2,0.0,0.5,positive,3.825,-0.27027027027027023
Tm2,0.0,0.5,negative,3.85,2.7027027027027026
Tm2,0.0,0.5,negative,3.875,2.7027027027027026
Tm2,0.0,0.5,negative,3.9,2.972972972972973
Tm2,0.0,0.5,negative,3.925,2.972972972972973
Tm2,0.0,0.5,negative,3.95,2.7027027027027026
Tm2,0.0,0.5,negative,3.975,2.4324324324324325
Tm2,0.0,0.5,negative,4.0,2.162162162162162
Tm2,0.0,0.5,negative,4.025,0.27027027027027023
Tm2,0.0,0.5,negative,4.05,2.162162162162162
Tm2,0.0,0.5,negative,4.075,2.162162162162162
Tm2,0.0,0.5,negative,4.1,2.162162162162162
Tm2,0.0,0.5,negative,4.125,1.8918918918918919
Tm2,0.0,0.5,negative,4.15,1.8918918918918919
Tm2,0.0,0.5,negative,4.175,1.8918918918918919
Tm2,0.0,0.5,positive,4.175,-0.27027027027027023
Tm2,0.0,0.5,negative,4.2,2.162162162162162
Tm2,0.0,0.5,positive,4.2,-0.27027027027027023
Tm2,0.0,0.5,negative,4.225,2.162162162162162
Tm2,0.0,0.5,positive,4.225,-0.27027027027027023
Tm2,0.0,0.5,negative,4.25,2.4324324324324325
Tm2,0.0,0.5,positive,4.25,-0.27027027027027023
Tm2,0.0,0.5,negative,4.275,2.7027027027027026
Tm2,0.0,0.5,negative,4.3,0.27027027027027023
Tm2,0.0,0.5,negative,4.325,2.162162162162162
Tm2,0.0,0.5,positive,4.325,-0.27027027027027023
Tm2,0.0,0.5,negative,4.35,2.162162162162162
Tm2,0.0,0.5,positive,4.35,-0.27027027027027023
Tm2,0.0,0.5,negative,4.375,2.4324324324324325
Tm2,0.0,0.5,positive,4.375,-0.27027027027027023
Tm2,0.0,0.5,negative,4.4,2.4324324324324325
Tm2,0.0,0.5,positive,4.4,-0.27027027027027023
Tm2,0.0,0.5,negative,4.425,2.162162162162162
Tm2,0.0,0.5,negative,4.45,1.8918918918918919
Tm2,0.0,0.5,positive,4.45,-0.27027027027027023
Tm2,0.0,0.5,negative,4.475,1.6216216216216215
Tm2,0.0,0.5,positive,4.475,-0.27027027027027023
Tm2,0.0,0.5,negative,4.5,1.3513513513513513
Tm2,0.0,0.5,negative,4.525,1.3513513513513513
Tm2,0.5,1.0,positive,-0.9,0.27027027027027023
Tm2,0.5,1.0,negative,-0.9,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.875,0.27027027027027023
Tm2,0.5,1.0,positive,-0.85,0.27027027027027023
Tm2,0.5,1.0,positive,-0.825,0.27027027027027023
Tm2,0.5,1.0,negative,-0.825,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.8,0.27027027027027023
Tm2,0.5,1.0,negative,-0.8,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.775,0.27027027027027023
Tm2,0.5,1.0,negative,-0.775,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.75,0.27027027027027023
Tm2,0.5,1.0,negative,-0.75,-0.5405405405405405
Tm2,0.5,1.0,negative,-0.725,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.7,0.27027027027027023
Tm2,0.5,1.0,negative,-0.7,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.675,0.27027027027027023
Tm2,0.5,1.0,negative,-0.675,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.65,0.27027027027027023
Tm2,0.5,1.0,negative,-0.65,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.625,0.27027027027027023
Tm2,0.5,1.0,positive,-0.6,0.27027027027027023
Tm2,0.5,1.0,positive,-0.575,0.27027027027027023
Tm2,0.5,1.0,negative,-0.575,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.55,0.27027027027027023
Tm2,0.5,1.0,negative,-0.55,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.525,0.27027027027027023
Tm2,0.5,1.0,negative,-0.525,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.5,0.27027027027027023
